metabolite_id,sage_value,sage_value_sd
p23400_i0,0.0011287383504049327,0.00042010695041144774
p23401_i0,-0.0003980585713183742,0.0009130744477807295
p23402_i0,0.0030235962071583,0.0012371244896788442
p23403_i0,0.001757221163428198,0.0004444809739896916
p23404_i0,0.002204312602019224,0.002509937708139776
p23405_i0,0.00012922165166853955,0.004155255146824172
p23406_i0,-0.001342189507917635,0.00036897251468823725
p23407_i0,-0.0005388437161147692,0.0005309439996324767
p23408_i0,-0.0004061931193572754,0.00042575469273300565
p23409_i0,7.085195609469681e-05,9.394398093912267e-05
p23410_i0,0.0075311124206391454,0.0015346472560222712
p23411_i0,-0.00030155450191509867,8.79364653071566e-05
p23412_i0,0.0005641678576115851,0.00014063012906907787
p23413_i0,0.001033961454071605,0.0007611958422129524
p23414_i0,0.0003337218397055766,6.570445863924215e-05
p23415_i0,0.0012050289234458995,0.0004738282392780103
p23416_i0,0.0021991043960891275,0.0005750498772217738
p23417_i0,0.001996129433787025,0.0037232395193735374
p23418_i0,-0.002020344449035918,0.0006155036302933731
p23419_i0,0.00032969929760621065,0.00024549199132793405
p23420_i0,0.0009713863059803969,0.00021875829464150913
p23421_i0,0.0036503942802780056,0.004272842396760771
p23422_i0,0.003326830749159607,0.0005514069745314915
p23423_i0,0.0025207137545195,0.0006945991756289492
p23424_i0,-0.00031010771741494365,0.00016009060189767923
p23425_i0,-0.00018962063507493987,0.0005876786239237008
p23426_i0,-0.0003170941186259547,8.580223139271758e-05
p23427_i0,-0.00022403057271648216,0.0010681201609969145
p23428_i0,0.0034258724577477017,0.0007139118136990448
p23429_i0,0.03127093677923432,0.0034981494360157863
p23430_i0,-0.0005716212776225276,0.0009159220053118775
p23431_i0,0.05420665665620427,0.004871144963456107
p23432_i0,0.047712936687594965,0.0046179765299384
p23433_i0,0.04376696372212945,0.00490291731939884
p23434_i0,0.00494806239879058,0.0008791923656287009
p23436_i0,-0.0005364984631758509,0.000153670972399744
p23437_i0,0.004732705287663098,0.0008188674950552142
p23438_i0,-0.0005934842449228827,0.0007507692905657608
p23439_i0,0.018556900390608616,0.0025381431487681693
p23440_i0,-0.0017748565189160536,0.0007796508691407845
p23442_i0,0.0001035183063703143,0.00018236904091490825
p23443_i0,0.03747490867087132,0.004401897648949454
p23444_i0,0.021555413341856528,0.0025974572049904734
p23445_i0,0.05149382179040322,0.004713176007077884
p23446_i0,0.020021218796967923,0.003055051313113749
p23447_i0,-0.0006535257642378646,0.0005129099722855481
p23448_i0,0.016970983625540077,0.002340183678924274
p23449_i0,0.043815035435569964,0.004598892982612785
p23450_i0,0.006793786053953219,0.001534989213922472
p23460_i0,0.016322293667827198,0.0023377443662649065
p23461_i0,-0.0004898486195214176,0.00054226546722356
p23462_i0,0.0004904504118309256,0.000565750037849308
p23463_i0,0.003901483517732624,0.0011226662990493359
p23464_i0,0.2826350827847335,0.011799989299313744
p23465_i0,0.3157097026392172,0.013209538470992644
p23466_i0,0.2610367016879368,0.011608490999138013
p23467_i0,0.22743814679906246,0.009856104999412552
p23468_i0,0.06546272270328993,0.005745207655276952
p23469_i0,0.1522852258483352,0.008128592915151367
p23470_i0,0.0008584170752880836,0.0006106354743423681
p23471_i0,0.018372230387730774,0.002610389774879892
p23472_i0,0.011496278596949905,0.0013797063924371608
p23473_i0,0.010241079190840784,0.0019463840642935013
p23474_i0,0.013961145833281464,0.0015338296645703905
p23475_i0,-0.00010365909921525796,0.00044954789209030783
p23476_i0,0.00510526306226914,0.001492464751093139
p23477_i0,0.002385832614465296,0.0005821777641897707
p23478_i0,-0.0005795793639770591,0.0004025638962002818
p23479_i0,0.017175840747537474,0.00326892925659007
p23480_i0,0.052753316349569576,0.004273888691526437
p23481_i0,-0.0014119423833642978,0.0007322023644153929
p23482_i0,-0.0018082295864641966,0.0008386948866434107
p23483_i0,-0.0008209341932810355,0.0002455465192991885
p23484_i0,-0.0005603897837786925,0.00025488195437507115
p23485_i0,-0.0005346842896608652,0.0001547601306076623
p23486_i0,-0.0006417017339252425,0.0003929778990877327
p23487_i0,9.793842346510555e-05,0.0006663905153633846
p23488_i0,-0.0006927722991079141,0.00021611872991803875
p23489_i0,-0.0009540965106505088,0.00031827178379708606
p23490_i0,0.0008326560557091273,0.00012702879075220368
p23491_i0,0.0025980156655236535,0.00041198684917968163
p23492_i0,0.006329313879195391,0.0009122009111978263
p23493_i0,-0.00019883779010049221,4.885199091885177e-05
p23494_i0,-0.000462151342160127,0.00038030322135062627
p23495_i0,0.00012034260193505132,3.283627358709132e-05
p23496_i0,0.00010118678980096235,3.2062505624100354e-05
p23497_i0,0.006247263019232363,0.0007689852199048824
p23498_i0,0.003228092855280148,0.0005789360287205474
p23499_i0,0.004180509835945511,0.0009033620879621394
p23500_i0,0.0015872109705378544,0.00031620536429297893
p23501_i0,-0.0002767801117404187,0.00026941576868343267
p23502_i0,0.002992339350828038,0.0006278256608578546
p23503_i0,0.001407430181264927,0.0003649407081694445
p23504_i0,5.1772536183663887e-05,1.74239830093432e-05
p23505_i0,0.0001599085129229098,0.00027999930139443617
p23506_i0,0.0001455427695340936,0.0002441941205951727
p23507_i0,6.778773606458968e-05,9.904209842731333e-05
p23508_i0,0.001111530125953057,0.0002606874094747723
p23509_i0,0.010184040434778564,0.0015743497963804922
p23510_i0,0.01007232169304218,0.0015160751982089687
p23511_i0,0.010557864979390562,0.0015689821601054554
p23512_i0,0.011425074312566477,0.0015842153872419242
p23513_i0,0.014723432218850108,0.00173539066839353
p23514_i0,0.006232611341944663,0.0016111247589815979
p23515_i0,0.0015719957756699357,0.0005820956730118138
p23516_i0,0.0005323331961460857,0.00021214404847659396
p23517_i0,0.0005632830681221947,0.0002691755833391457
p23518_i0,0.0063273009879533946,0.001277269125597056
p23519_i0,0.0009465855427170547,0.0006667227467905019
p23520_i0,0.0030106225211278636,0.0011223412515034988
p23521_i0,0.002278160716548243,0.0006640870145572696
p23522_i0,0.0015114020049596046,0.0005842026066181547
p23523_i0,0.0012294027397320314,0.0007025734034156354
p23524_i0,0.009662646011035595,0.001727243763013017
p23525_i0,0.0003143682849582836,0.0003846825362787254
p23526_i0,0.01328365911639601,0.0021475325133222846
p23527_i0,0.018746244391173745,0.0027173644133199363
p23528_i0,0.002900327448957548,0.0010694257909569054
p23529_i0,0.0002547529781154214,0.00037221863580911164
p23530_i0,0.03631080698239694,0.0032500384851334913
p23531_i0,0.0008816422520004766,0.0010911572153686855
p23532_i0,-0.0002769541428727542,0.00036716325886586776
p23533_i0,0.005197676201584669,0.004980166590040735
