metabolite_id,sage_value,sage_value_sd
p23400_i0,0.05764177959736343,0.006824382022037089
p23401_i0,0.021262985780631443,0.004621949968612469
p23402_i0,0.0002882306501380694,0.0008614537515725461
p23403_i0,1.668866447931676e-05,2.1672007506420478e-05
p23404_i0,0.02200238038455177,0.004656474642656082
p23405_i0,0.04271972847050383,0.005460082786912081
p23406_i0,0.03145588676259267,0.004455000994649359
p23407_i0,0.021075754416787856,0.004155370024494162
p23408_i0,0.01983520673574979,0.004224856355881045
p23409_i0,0.004771300304044259,0.0014475814682468754
p23410_i0,0.028866935285905983,0.004249577607075086
p23411_i0,0.07999812262274425,0.0076185449977800804
p23412_i0,0.0024033111745739013,0.0017184645051862922
p23413_i0,0.005817341320118166,0.0026771603728709915
p23414_i0,0.03433784256759264,0.0047921986096049725
p23415_i0,0.061673909087546504,0.0074368724107126225
p23416_i0,0.00527541182637082,0.0014612074528114615
p23417_i0,0.06031605204539137,0.006640420469859462
p23418_i0,0.024470010707086334,0.0042149194308249835
p23419_i0,0.04003833996724153,0.005904702425651228
p23420_i0,0.0010068846174558132,0.0016865246152866801
p23421_i0,0.00911525122502699,0.003270855498739679
p23422_i0,0.028668974658378022,0.004815482834527508
p23423_i0,0.34112669276470353,0.017029167647027842
p23424_i0,0.008792299084174886,0.003101884303862777
p23425_i0,0.045460848862519984,0.0059847041481137595
p23426_i0,0.038733765151753835,0.005075657581882848
p23427_i0,0.0657572782370224,0.006462231547408114
p23428_i0,0.00047479692624341805,0.00031858176261230454
p23429_i0,0.03119180910683378,0.0042721151629772055
p23430_i0,0.07134418249400588,0.006929760466271173
p23431_i0,0.15468150125360094,0.011327759825116634
p23432_i0,0.15935270423463366,0.011079153223290783
p23433_i0,0.14230662884573142,0.01033654424227776
p23434_i0,0.14092201972672863,0.011097635011140044
p23436_i0,0.07674969792634406,0.007483585432788128
p23437_i0,0.11780708241167202,0.009844690904109079
p23438_i0,0.00041945970640601746,0.0007277262063949104
p23439_i0,0.03839064890506457,0.005036788372469466
p23440_i0,0.027106446300883432,0.0044460147923199335
p23442_i0,0.1510695666574076,0.011610205734406047
p23443_i0,0.17436419158279584,0.01303955831270592
p23444_i0,0.004779655536072765,0.003102679277782232
p23445_i0,0.013863528671737856,0.003383974570846396
p23446_i0,0.0175162502453123,0.004406844335350143
p23447_i0,0.08847237213595535,0.008483493382711454
p23448_i0,0.17138553174068355,0.011849814977770325
p23449_i0,0.06143322557624028,0.007810357024458806
p23450_i0,-0.00025034168329413845,0.00010266150174126896
p23460_i0,0.0893455124023593,0.007422099133658374
p23461_i0,0.11427267084855257,0.008896492282852081
p23462_i0,0.015725804314522612,0.004167907419928684
p23463_i0,0.13675848217664577,0.010608212322764288
p23464_i0,0.17776653109633608,0.011897017100866504
p23465_i0,0.17147671344372525,0.013004374529517892
p23466_i0,0.16409839468984833,0.012077577253237557
p23467_i0,0.1582595237156392,0.011665404642608146
p23468_i0,0.1517972674529705,0.011293465134146053
p23469_i0,0.13507093469533324,0.01110215258081958
p23470_i0,0.04339889054103204,0.006973556978166549
p23471_i0,0.02150780337011831,0.003673480104086388
p23472_i0,0.019273084155525266,0.004801320513165829
p23473_i0,0.08890484298339708,0.008293398303544081
p23474_i0,0.006962781915448076,0.002330432927065054
