metabolite_id,sage_value,sage_value_sd
p23400_i0,-0.6614494842375138,0.05869285163921738
p23401_i0,0.09876020559116101,0.009063838474664094
p23402_i0,-0.3091896324885816,0.02631853222191183
p23403_i0,0.4007432450069043,0.03821496564753321
p23404_i0,-2.609468234928332,0.20906400972094646
p23405_i0,0.352262799319894,0.03152510897585594
p23406_i0,-0.2111020549729848,0.019997571565917686
p23407_i0,-0.07250857328621316,0.008907821868420797
p23408_i0,-0.8343450972980427,0.10962197079619218
p23409_i0,0.04740725446053924,0.004595341045377254
p23410_i0,0.04398783141929978,0.004060990892529736
p23411_i0,0.7588805498091624,0.06407746493752525
p23412_i0,0.09954268873153516,0.01043854262820744
p23413_i0,-0.07594553577264622,0.00675048936261236
p23414_i0,-0.07198784046771432,0.005416651093123628
p23415_i0,-1.0944665278186405,0.0974305171865447
p23416_i0,0.17403951952543223,0.015499249218367811
p23417_i0,0.49973405028015544,0.03665391650600479
p23418_i0,-0.3049077823148687,0.02416368970286384
p23419_i0,0.22507887257188858,0.020361571042467164
p23420_i0,0.03552523897089431,0.0037606354171067125
p23421_i0,-0.0642495302041566,0.005408736633439307
p23422_i0,0.024184300507310567,0.002230822836499106
p23423_i0,0.5138498359285956,0.04461348125138205
p23424_i0,-0.19718058822226714,0.020874708674205045
p23425_i0,1.008744453452406,0.09172742747308467
p23426_i0,0.17735996973955237,0.016985663720043797
p23427_i0,-5.4877118433790244e-05,4.638893585924199e-06
p23428_i0,2.7213669441370596e-08,2.8249204735313122e-09
p23429_i0,7.755050376380188e-07,6.968307802941288e-08
p23430_i0,-6.401080024433703e-05,5.030394182257852e-06
p23431_i0,20.26035698645159,0.9952430199207996
p23432_i0,13.930272381058654,0.9117711825831212
p23433_i0,3.3255574156650267,0.23531085208469013
p23434_i0,0.15810638318048303,0.014213168981128139
p23436_i0,0.7803747606971856,0.07479127638691926
p23437_i0,-0.25056454082312063,0.02082601393636707
p23438_i0,0.24301790916283816,0.019177194776520204
p23439_i0,0.22458117289098062,0.021559115513567522
p23440_i0,-0.11802922368775992,0.00996179454582053
p23442_i0,-1.3267783957147163,0.10205284468106574
p23443_i0,-0.5337831800287687,0.04908083654534815
p23444_i0,-0.23639789964711416,0.025409912153604098
p23445_i0,0.781264269228391,0.05373876885958115
p23446_i0,-1.5605050055144183,0.12699289495391408
p23447_i0,-2.3232978810310496,0.23242388572546238
p23448_i0,4.357482615026589,0.3385005076111819
p23449_i0,-0.10708728131866785,0.009596747479554
p23450_i0,0.017326274516220902,0.0016400818444352017
p23460_i0,0.28186206867535846,0.022141738338680727
p23461_i0,-0.16878154904806425,0.014110111979211637
p23462_i0,0.1601404032180765,0.013817531091956093
p23463_i0,-0.006716567285131434,0.0005568695269622434
p23464_i0,-0.2668501888868656,0.027391950322878524
p23465_i0,-0.0091977814103308,0.0009411245362705194
p23466_i0,-0.032329649725834714,0.003209285882792106
p23467_i0,-0.0668063735105116,0.005727590221180024
