pathway_name,sage_value,sage_value_sd
Amino acids,-0.12829778271943523,0.009386233891656963
Apolipoproteins,0.09865503547565947,0.005646661898140625
Cholesterol,-2.363271019492719,0.11372855773740662
Cholesteryl esters,-0.7042580857287062,0.03383256041753131
Fatty acids,-0.7686785374236584,0.03905037691360385
Fluid balance,0.35162117889394817,0.01599597395041351
Free cholesterol,0.20443818081170836,0.01015622501733643
Glycolysis related metabolites,-0.3272270692943264,0.015791542071902694
Inflammation,2.7789245419925748,0.12897888545278732
Ketone bodies,0.011475369968642568,0.001070772351891665
Lipoprotein particle concentrations,-0.00010290166304887815,4.753546711698842e-06
Lipoprotein particle sizes,37.26669569157057,0.1836176963511697
Lipoprotein subclasses,-0.34776364687694283,0.03809710696219073
Other lipids,1.026315049548846,0.043376986226290604
Phospholipids,0.6784704416554337,0.030332797305177604
Total lipids,1.3508653365302206,0.06143262009610136
Triglycerides,-0.6478881413975468,0.042500774903031315
