pathway_name,sage_value,sage_value_sd
Aromatic amino acids,0.004417255158580686,0.00010249087552885679
Branched-chain amino acids,0.39160491297751826,0.004454715605589774
Chylomicrons and extremely large VLDL (particle diameters from 75 nm upwards),0.0673285588157397,0.0017510481424016131
IDL (average diameter 28.6 nm),0.08408001495457924,0.00200740845431954
Large HDL (average diameter 12.1 nm),-0.017502057812817155,0.0005649060830448466
Large LDL (average diameter 25.5 nm),-0.07964668300868481,0.007337241236934876
Large VLDL (average diameter 53.6 nm),-0.003602965835279024,0.000904706655060952
Medium HDL (average diameter 10.9 nm),0.00431874328859925,0.0009200293089089951
Medium LDL (average diameter 23 nm),-0.03861296186181276,0.000605600567735272
Medium VLDL (average diameter 44.5 nm),0.0326497968024172,0.002530637174011654
Small HDL (average diameter 8.7 nm),0.02502247893515207,0.0008431956859602781
Small LDL (average diameter 18.7 nm),-0.0075094311564183796,0.0011435903722930095
Small VLDL (average diameter 36.8 nm),-0.02378400193886395,0.0006423503974019862
Very large HDL (average diameter 14.3 nm),0.0008551168534765744,0.00041574806452888003
Very large VLDL (average diameter 64 nm),0.019265085952817076,0.0003648784898792524
Very small VLDL (average diameter 31.3 nm),-0.021797583732375832,0.0006142879445808304
p23400_i0,-0.07290821423589262,0.0024189060040627802
p23401_i0,-0.07163288055912435,0.005725040291445373
p23402_i0,0.05912550083750103,0.0016493743573656732
p23403_i0,0.03098210973330049,0.001979615190141831
p23404_i0,-0.06525667889122995,0.001350548428459243
p23405_i0,-0.011324555146719444,0.0018419237726114582
p23406_i0,0.008729151985078308,0.0014401164364968777
p23407_i0,-0.05437810543860036,0.003421156220000668
p23408_i0,-0.06741990637404757,0.0011232953521999234
p23409_i0,0.004070051634606972,0.00043827789059663506
p23410_i0,-0.009569556798619552,0.0005073648838318466
p23411_i0,-0.00547114027325281,0.0017310968745630061
p23412_i0,-0.0061025319908331425,0.00017593340687162192
p23413_i0,0.0016927521323045185,0.0001184686912387464
p23414_i0,0.0001933422955064809,0.000611800275025315
p23415_i0,-0.04062147478828353,0.0007861864403472256
p23416_i0,0.01166265860021456,0.0014774670925426438
p23417_i0,-0.04191469694019324,0.0010483515896989367
p23418_i0,-0.008200890903394577,0.0009706262398297013
p23419_i0,0.017035511806663017,0.0003483856192197236
p23420_i0,0.019720927647979655,0.0009815688905303423
p23421_i0,0.001631961062789789,0.0004489882703858018
p23422_i0,-0.00011976615280899796,0.00016631070305775714
p23423_i0,0.12381563440498526,0.008559095971860133
p23424_i0,-0.002127242093624827,0.001094418575383215
p23425_i0,0.024657682312260735,0.0014558545057001162
p23426_i0,-0.025301556307796378,0.0033097664417660213
p23427_i0,0.00018847578929591328,3.1909502719415594e-06
p23428_i0,2.051295431011642e-07,6.792438165332515e-08
p23429_i0,-3.974991056138438e-06,6.766207059147144e-07
p23430_i0,9.793985743277724e-05,5.150547549915618e-06
p23431_i0,-0.03149646668924743,0.0010437903819531106
p23432_i0,0.00031379834714872866,7.032150949964861e-05
p23433_i0,-0.0025278804046459896,0.0005093942990029094
p23434_i0,-0.02835058326605898,0.0019934969867301186
p23436_i0,0.0185474326024259,0.0009332641670285862
p23437_i0,-0.11432528375590284,0.006478018977321052
p23438_i0,0.014187693128406039,0.000605712230331132
p23439_i0,0.015889570880812227,0.0002015556937945946
p23440_i0,0.013231137993559492,0.0010324449325926272
p23442_i0,0.22434632946676364,0.01585947454266822
p23443_i0,0.012248397875981455,0.0006692452640465093
p23444_i0,-0.10491675929150684,0.005597197106804553
p23445_i0,0.24676951995170415,0.011170647704641731
p23446_i0,0.33590649085349017,0.011204338786202998
p23447_i0,-0.2644693312161792,0.01957241723353519
p23448_i0,0.324985827033378,0.008222391418300612
p23449_i0,-0.17514709368435408,0.014422934314795527
p23450_i0,-0.00764619105772224,0.000798693271307618
p23460_i0,-0.0032874291157835023,0.0003815021539142397
p23461_i0,0.14443690218867558,0.0027575461803121476
p23462_i0,0.0011947069469486643,4.5948649604839715e-05
p23463_i0,0.0008134982550549273,3.1669515104318565e-05
p23470_i0,0.011201771409098095,0.0008089940224590512
p23471_i0,-0.004743094967248325,0.0003406331898922961
p23472_i0,-0.0011945167636048326,0.00014270394614010603
p23473_i0,-0.0003754977700473957,6.950419283361967e-06
p23474_i0,0.044963907527611396,0.0017780893479048012
p23475_i0,3.393114645971469e-05,4.501250256712863e-05
p23476_i0,0.003319625072581138,0.00013733778430752462
p23477_i0,0.000597345382151531,3.211294345272141e-05
p23478_i0,0.002152629852810102,5.196472539882439e-05
p23479_i0,-0.04402720599519231,0.0017647130167573785
p23480_i0,0.07801512104718816,0.002333223128226214
