pathway_name,sage_value,sage_value_sd
Aromatic amino acids,3.820038888033006e-06,2.1483448286895094e-05
Branched-chain amino acids,0.037545640642462554,0.0020150267920372245
Chylomicrons and extremely large VLDL (particle diameters from 75 nm upwards),0.023500697007920075,0.011709946833551636
IDL (average diameter 28.6 nm),-0.1191624877761685,0.011283672670318441
Large HDL (average diameter 12.1 nm),0.03210447711058029,0.003004591811945857
Large LDL (average diameter 25.5 nm),0.13773119474337908,0.0037563279098297474
Large VLDL (average diameter 53.6 nm),-0.05355871550461675,0.003173029679942595
Medium HDL (average diameter 10.9 nm),-0.0044382170011014336,0.0023949076843416206
Medium LDL (average diameter 23 nm),-0.013272022359952299,0.0004005776263838469
Medium VLDL (average diameter 44.5 nm),-0.003608434594657247,0.0013684768848630149
Small HDL (average diameter 8.7 nm),-0.014058830312841976,0.0024832723351372295
Small LDL (average diameter 18.7 nm),0.014662876142214036,0.0001996588541356178
Small VLDL (average diameter 36.8 nm),0.11120141591670349,0.004536763985435812
Very large HDL (average diameter 14.3 nm),0.0025640238231255255,0.00025971537905708817
Very large VLDL (average diameter 64 nm),-0.03009758922948429,0.0033500051277778435
Very small VLDL (average diameter 31.3 nm),0.07067632017607559,0.0028857850633632665
p23400_i0,-0.07532071788767912,0.0018648370550612893
p23401_i0,0.06023673119813222,0.0026008355039613845
p23402_i0,-0.053242284626665026,0.0034935112359395395
p23403_i0,0.027948131601774496,0.001623399766816322
p23404_i0,-0.08901086193169773,0.0055024717108656225
p23405_i0,0.12234149953705965,0.004549754123626907
p23406_i0,-0.02411984879599883,0.002641565465620204
p23407_i0,-0.022684844387198963,0.0014142766275847367
p23408_i0,-0.08499690307243854,0.006616908851794758
p23409_i0,0.019678394672128934,0.0005448002731676794
p23410_i0,0.005127368519088871,0.00028468774534564105
p23411_i0,-0.013356372999304587,0.0007574514235399939
p23412_i0,0.026800479452737277,0.0010339237309288495
p23413_i0,-0.006298183617114025,0.00031211600620767747
p23414_i0,-0.004610326237256917,0.000692261757187002
p23415_i0,0.046724897259860565,0.0016867895663994245
p23416_i0,0.009388764260611237,0.0012695150165971838
p23417_i0,0.061051000872816,0.00367461809861858
p23418_i0,-0.003134673747967637,0.00033147515880933647
p23419_i0,0.0172435201297928,0.00031730441164114687
p23420_i0,0.005049792011843978,0.0006356820290812067
p23421_i0,-0.01286067840497837,0.0007628428097023787
p23422_i0,-0.004422546877098779,0.0002462185200527357
p23423_i0,-0.3560247759436093,0.006853303631881561
p23424_i0,-0.03472431366115184,0.0026454475384450104
p23425_i0,-0.017952478159804202,0.0015584410659651555
p23426_i0,-0.0074906636495038655,0.0006707178798591841
p23427_i0,-0.00033539583630718355,2.378270287797526e-05
p23428_i0,6.50342442929027e-06,3.153271424535399e-07
p23429_i0,1.6309300898276533e-05,3.200257196056561e-07
p23430_i0,-0.0001834159483881785,1.7741308762772455e-05
p23431_i0,0.13451618969883056,0.011086641122371906
p23432_i0,0.003205379284232517,0.001148192884923571
p23433_i0,0.006722069494568826,0.0008284815763877557
p23434_i0,0.07218095152862702,0.005437250069290154
p23436_i0,0.04369434421219832,0.0016626377593515717
p23437_i0,0.05732914342470542,0.0038606665371214493
p23438_i0,0.013436485773601285,0.0005690563816993473
p23439_i0,-0.027321928613452305,0.0011819524385847772
p23440_i0,-0.007268632009646472,0.00042452667202381555
p23442_i0,0.24751348578601895,0.003148311300402028
p23443_i0,-0.001705136768276441,0.0005910731392402221
p23444_i0,-0.060207069108632626,0.0019681927046005967
p23445_i0,-0.08501933911301375,0.002402865309998846
p23446_i0,0.09236971662413052,0.0024152989643735265
p23447_i0,-0.18694105307293374,0.015338376391120307
p23448_i0,0.3755391326292276,0.018749067462683892
p23449_i0,0.14894513839081824,0.001564698745181219
p23450_i0,-0.0006084804898131278,0.00015567352319275062
p23460_i0,0.09153875386557708,0.0024145052474381094
p23461_i0,0.016605554662066885,0.0014332581149993939
p23462_i0,0.0008516751472881043,0.00032830998581267644
p23463_i0,3.839843996595137e-05,1.6451850073797407e-05
p23470_i0,0.010184771009354564,0.0012963013965897091
p23471_i0,-0.0035301106815861143,0.0004964911935439071
p23472_i0,0.0007646211315899383,0.00021856819807392042
p23473_i0,-0.0005116454223267033,1.06465658391599e-05
p23474_i0,0.08541993379346349,0.003131902889902082
p23475_i0,0.0008567704836674633,9.54613716368321e-05
p23476_i0,0.005272643381818883,0.0002717220574719876
p23477_i0,0.0007681991192238306,3.592873064966328e-05
p23478_i0,-0.0007747762014898668,2.1724879042723087e-05
p23479_i0,0.013713007009470769,0.0007736531073190777
p23480_i0,0.010159438969978207,0.0005417611600968239
