pathway_name,sage_value,sage_value_sd
Aromatic amino acids,-2.852017878404625e-05,1.1190870224544897e-06
Branched-chain amino acids,8.1056845376858e-05,9.082302202597193e-06
Chylomicrons and extremely large VLDL (particle diameters from 75 nm upwards),-0.0011259356597956608,3.7891958162219394e-05
IDL (average diameter 28.6 nm),0.002691333171381566,4.2775881579493945e-05
Large HDL (average diameter 12.1 nm),0.007398792616492915,6.589223574688412e-05
Large LDL (average diameter 25.5 nm),-0.010815373006528971,0.00016341342888864262
Large VLDL (average diameter 53.6 nm),9.839894771739113e-05,1.6222815809360585e-05
Medium HDL (average diameter 10.9 nm),0.0314204222527096,0.00020683367167262482
Medium LDL (average diameter 23 nm),-0.001883493285052715,3.323863789667947e-05
Medium VLDL (average diameter 44.5 nm),0.0007591967857132193,1.8998308925704743e-05
Small HDL (average diameter 8.7 nm),0.018791437828256048,0.00014866308262845434
Small LDL (average diameter 18.7 nm),0.00022720714319302379,4.3212632361699145e-06
Small VLDL (average diameter 36.8 nm),0.0008985584785038788,1.742207832414548e-05
Very large HDL (average diameter 14.3 nm),0.0007886851894230558,1.1096274495515397e-05
Very large VLDL (average diameter 64 nm),0.0003712756331307736,1.4692013117035704e-05
Very small VLDL (average diameter 31.3 nm),0.00024407775617110947,8.688734474671007e-06
p23400_i0,0.020593153930456385,0.00022488348076550848
p23401_i0,0.0004487496671413845,3.3755627481689395e-05
p23402_i0,-0.006913939709362633,9.763503171794095e-05
p23403_i0,-0.004676498695376597,7.636799443434209e-05
p23404_i0,-0.001769293425198316,4.690989032760037e-05
p23405_i0,-0.002142065296071731,4.336437135282306e-05
p23406_i0,0.013957003713913108,0.00010697110562327596
p23407_i0,0.01726304329043342,0.00023317434504649168
p23408_i0,0.0023783682784387647,4.3138288940238956e-05
p23409_i0,0.0012171935452196909,1.5408382168024784e-05
p23410_i0,0.002056349846997995,1.871700037893117e-05
p23411_i0,0.0322363491247565,0.00022891429860121045
p23412_i0,0.0013050089648737897,2.2037706206819846e-05
p23413_i0,-0.0018657508802759665,3.359485757047733e-05
p23414_i0,0.026002986807188065,0.00016759408069854138
p23415_i0,0.010233009467346283,0.00010983052631681955
p23416_i0,0.00014604817849305448,7.145163173929858e-06
p23417_i0,-0.006085548623912118,8.961515184539562e-05
p23418_i0,0.006414365043203775,5.172014018240934e-05
p23419_i0,0.0049024236103038955,5.772822978604757e-05
p23420_i0,0.003552289899054841,5.581386063971814e-05
p23421_i0,-0.00020820746055573062,9.334912285652978e-06
p23422_i0,0.0013290356687481574,1.0210902655866696e-05
p23423_i0,-0.0406968333158684,0.0003605229552438437
p23424_i0,0.00511281306832601,9.228581577977807e-05
p23425_i0,-0.003561572404241914,6.593381170348427e-05
p23426_i0,0.034205458937418255,0.0002253420225958217
p23427_i0,-0.00013367678896104943,9.58043007035561e-07
p23428_i0,-3.2801421397933104e-07,4.937857720026803e-09
p23429_i0,-1.19450079364184e-06,2.9493246232558647e-08
p23430_i0,-7.891897676172083e-05,5.739883484496202e-07
p23431_i0,0.02005268034243538,0.0005111106365366955
p23432_i0,-1.8082722968411046e-05,2.8846392972414688e-05
p23433_i0,-0.005917855237799026,5.931789218455154e-05
p23434_i0,0.023143504330564207,0.0001649919217552218
p23436_i0,0.021473638608933417,0.0001592636714906949
p23437_i0,0.03540918429404337,0.00024370839260188314
p23438_i0,-0.0007396797529604704,8.657562196850287e-06
p23439_i0,-0.003060575755426709,5.94839705176909e-05
p23440_i0,0.022500037161056547,0.00014976235882429678
p23442_i0,0.019679561125168877,0.00020114644668314748
p23443_i0,-7.522339009517389e-05,1.9049646825287826e-05
p23444_i0,-0.011926875736163585,0.00015969421251018986
p23445_i0,-0.015655120628561597,0.00015049174342774517
p23446_i0,-0.04228529099738433,0.00039318555334018655
p23447_i0,-0.03586608504104465,0.0003780469324110316
p23448_i0,0.028025393460512575,0.00024976074178507447
p23449_i0,0.028556285039508047,0.00026064746322302957
p23450_i0,-0.00034579790990187694,9.088329830345829e-06
p23460_i0,4.713517690470057e-06,7.1883597379020905e-06
p23461_i0,0.00017537923957390604,6.259592712297131e-06
p23462_i0,-1.9306634502597325e-05,1.803311004260189e-06
p23463_i0,-1.4348148891854062e-05,4.500997400787266e-07
p23470_i0,0.0416512488411908,0.0021086059544507554
p23471_i0,0.019157629652125606,0.0003872376090842676
p23472_i0,-3.350805247337227e-05,2.335269381417082e-06
p23473_i0,1.8640650835497986e-06,3.468929413626774e-07
p23474_i0,0.00033695153198023573,2.2866948229153438e-05
p23475_i0,-2.147065748823577e-05,2.331081393822791e-06
p23476_i0,-1.9700849380166347e-05,2.894518396618985e-06
p23477_i0,-1.992607932993468e-08,1.898258421599848e-07
p23478_i0,3.7295499922146865e-06,6.49800698487395e-07
p23479_i0,-0.006940207372202175,0.00033535540604202625
p23480_i0,-0.0003100819845369008,1.4889031105698618e-05
