pathway_name,sage_value,sage_value_sd
Aromatic amino acids,-8.117526921388023e-05,0.00012042071586663203
Branched-chain amino acids,0.008865721127940618,0.0034735413890384453
Chylomicrons and extremely large VLDL (particle diameters from 75 nm upwards),-0.08593903322942144,0.004280194012638784
IDL (average diameter 28.6 nm),0.13210611909511277,0.011748216383404463
Large HDL (average diameter 12.1 nm),0.05545286614039661,0.0021521940071071873
Large LDL (average diameter 25.5 nm),0.11363688426870014,0.004346338465520439
Large VLDL (average diameter 53.6 nm),-0.1615695801825576,0.007303084978508625
Medium HDL (average diameter 10.9 nm),-0.07018961506655907,0.005438318492002326
Medium LDL (average diameter 23 nm),-0.007900027791996677,0.00153489704771558
Medium VLDL (average diameter 44.5 nm),-0.21118656309578637,0.009510139536766394
Small HDL (average diameter 8.7 nm),-0.06765543658009168,0.0037008584609972534
Small LDL (average diameter 18.7 nm),0.025627341675596747,0.0005458355885357394
Small VLDL (average diameter 36.8 nm),-0.08227259505420297,0.004263657356442098
Very large HDL (average diameter 14.3 nm),0.001309899337782123,0.0005941113409471541
Very large VLDL (average diameter 64 nm),-0.044970091022003805,0.002327361807977118
Very small VLDL (average diameter 31.3 nm),-0.014289834387657123,0.0009517461027083926
p23400_i0,-0.2652578291524142,0.007829406048148657
p23401_i0,-0.019250470233662925,0.006978299584124231
p23402_i0,-0.040102733677165554,0.0014123761931181644
p23403_i0,-0.10925408740598666,0.0035852838688053877
p23404_i0,-0.006065647071184625,0.0015873672789490764
p23405_i0,0.16497771629161356,0.005731197137333232
p23406_i0,-0.04415157555890462,0.0020481853955705703
p23407_i0,-0.004998738133231803,0.001924323920893412
p23408_i0,-0.0959847215452023,0.0035257654792533307
p23409_i0,0.001910302841684949,0.00025132336583745616
p23410_i0,0.011585685352564367,0.00044109879421237475
p23411_i0,-0.005262876715685634,0.0029449991388667946
p23412_i0,-0.08290924090289327,0.0035515113396040066
p23413_i0,-0.014417871325734641,0.0004876545432258529
p23414_i0,-0.013218936560318705,0.002582901578978075
p23415_i0,0.08190290583640925,0.002720403315930669
p23416_i0,-0.06855673722248648,0.0024694069434340973
p23417_i0,-0.10484165988087739,0.0033960173533208104
p23418_i0,-0.007189697025871429,0.0013439203135041345
p23419_i0,-0.05354175126119602,0.0025849290376958405
p23420_i0,-0.009935020925105094,0.0006691803696055118
p23421_i0,0.013882914373240865,0.0017592709208547439
p23422_i0,-0.005736884386448498,0.0004796292917639979
p23423_i0,-1.0256641192335327,0.04942113677616292
p23424_i0,-0.7332132580850906,0.03294842712659367
p23425_i0,-0.08701854699430761,0.002465196578028869
p23426_i0,-0.12498198563791116,0.009591880662713447
p23427_i0,-0.0010130333629502974,2.9825210245071146e-05
p23428_i0,-4.668376584227775e-06,2.264813932228217e-07
p23429_i0,-5.024772751630661e-05,2.485440818730403e-06
p23430_i0,-0.0002589134814018557,1.0819252547364756e-05
p23431_i0,0.27882692202683074,0.014579526022368025
p23432_i0,0.0068075466878257315,0.0015431927136187894
p23433_i0,0.0032966361100837775,0.0005360631794833207
p23434_i0,-0.10909865097031846,0.007625373643138548
p23436_i0,-0.11862158945972297,0.00582170845381105
p23437_i0,-0.08194955281741714,0.008203814813201116
p23438_i0,0.015090971409782234,0.0005635228552778303
p23439_i0,-0.021417076985250666,0.0013199185979065916
p23440_i0,-0.010274739007922433,0.000497226473437987
p23442_i0,1.8917151346777195,0.07467505548534589
p23443_i0,-0.01587138320390174,0.0009553141081790968
p23444_i0,-0.12617821396197357,0.005031812332794933
p23445_i0,0.05651293014498426,0.013522378366914332
p23446_i0,0.3039678088171634,0.008177064397573286
p23447_i0,-1.3872773060553671,0.0919953778306002
p23448_i0,1.979286206147273,0.09847812369045125
p23449_i0,0.8492788325366971,0.028247835015816642
p23450_i0,-0.01874859144757654,0.0006980662320943034
p23460_i0,0.049575205875548235,0.0038439082182868175
p23461_i0,0.019449185007014817,0.003523793215995803
p23462_i0,-0.0029066216197731034,0.0004491144883649564
p23463_i0,-0.0007824635388515893,6.585920733207361e-05
p23470_i0,-0.0009040503899862609,0.0016628063548967478
p23471_i0,-0.0012600568596793167,0.002601599695016093
p23472_i0,-0.0018464376955264947,0.00020948480796775153
p23473_i0,0.0008610732352573383,5.913385621341958e-05
p23474_i0,0.033620312115379976,0.0032906684111838735
p23475_i0,0.00013543803985002412,0.0001361815156903442
p23476_i0,0.0013361923656058988,0.0002911462718308529
p23477_i0,0.0009532142393407582,4.8333753078621144e-05
p23478_i0,-0.0015611163127638033,4.6239668179837776e-05
p23479_i0,0.09208484315175385,0.003420682873550598
p23480_i0,0.26633753370005275,0.011842317952827608
