metabolite_id,sage_value,sage_value_sd
p23400_i0,0.014721262942460275,0.0007360947599401937
p23401_i0,-0.008847104790662133,0.00036326676531774326
p23402_i0,0.020448658573008635,0.0007655614795028877
p23403_i0,0.005717346933749918,0.0002995023322178185
p23404_i0,0.007731896746067786,0.0003374193068231831
p23405_i0,0.01622068438088349,0.0006239091237177733
p23406_i0,0.00031456150313634843,5.2533323573152735e-05
p23407_i0,-0.0007595556431745162,0.0003462122999149802
p23408_i0,-0.0018556963036351418,0.0006660043857289813
p23409_i0,-1.886276375737579e-05,1.5929710027358946e-05
p23410_i0,-0.00032739906593351535,6.776941601475297e-05
p23411_i0,-0.0006622611874157355,0.00012679425017702843
p23412_i0,0.0027204612259527717,0.0002200823836733468
p23413_i0,-0.0010226428322928718,4.744590842404138e-05
p23414_i0,-0.003050500501513515,0.00021386886909707388
p23415_i0,0.02346182730312202,0.0012309787961593322
p23416_i0,0.003420005380103971,0.0001609732494886106
p23417_i0,-9.129070177252253e-05,6.484170886358308e-05
p23418_i0,0.0007756394306727288,0.00014351343467776764
p23419_i0,0.005133605107836548,0.00023979966283540905
p23420_i0,0.0023121113310667317,0.00016706416229963995
p23421_i0,0.0012116757633311823,4.448844079228258e-05
p23422_i0,-4.94142193625573e-05,1.5312118639690572e-05
p23423_i0,0.004586446528906005,0.0003344698600072009
p23424_i0,0.009669338084676175,0.001066526669763538
p23425_i0,0.01899554908455291,0.00085715671752871
p23426_i0,-0.004032980641878993,0.00033380699024859625
p23427_i0,-1.0765059989602448e-06,8.787510384214799e-07
p23428_i0,1.9044310775097865e-06,1.1201962274988825e-07
p23429_i0,-4.227347960385408e-06,1.5598710487655486e-07
p23430_i0,-6.529294253773829e-06,1.5345125846732326e-06
p23431_i0,0.0028475196717078124,0.000620593183441
p23432_i0,0.0017666725002604433,0.00013431649623392902
p23433_i0,1.2210570741267388e-05,3.4194816869278984e-05
p23434_i0,0.0009676628024946372,0.00026041279919160375
p23436_i0,0.0007995146858619711,8.380302318328886e-05
p23437_i0,0.0019109243338515834,0.0005209954727568889
p23438_i0,0.0001972526166543969,1.9532268578128354e-05
p23439_i0,0.007572732440320264,0.000285311810338986
p23440_i0,0.0005121989258927574,5.48438880843833e-05
p23442_i0,-0.005409101282175897,0.004605101314678333
p23443_i0,5.3493976531711794e-05,2.3813105174256928e-05
p23444_i0,0.009480991255841339,0.0010681845455400988
p23445_i0,-0.012919607495724947,0.0010247760551522099
p23446_i0,-0.008084746208790008,0.001618404593824533
p23447_i0,0.00768310903829999,0.002148094519879281
p23448_i0,-0.0006222286622880119,0.00021428746049244487
p23449_i0,0.027043339293818577,0.0022664766247351255
p23450_i0,0.0005850584326106815,5.52099739391096e-05
p23460_i0,-0.0004271552666096063,3.4694846006123084e-05
p23461_i0,0.0002599343230892475,2.359110250356753e-05
p23462_i0,3.2705555576680824e-05,8.955966070558638e-06
p23463_i0,2.134950838946019e-06,1.485429179543067e-06
p23464_i0,0.0007374402879192126,5.511750883087123e-05
p23465_i0,-7.574223318140057e-05,8.72491759275194e-06
p23466_i0,-0.0001504439859726186,1.2526404187637019e-05
p23467_i0,-0.0002542534438038231,1.728737050836482e-05
p23468_i0,-1.702732778367168e-06,2.620434694846697e-06
p23469_i0,-1.9847801977791432e-05,1.9320108286995202e-06
p23470_i0,0.047650873506325346,0.002788804163359033
p23471_i0,0.01418875056828496,0.001254892874757659
p23472_i0,2.0667637444472854e-05,5.969042415542767e-06
p23473_i0,-1.910959717792403e-05,3.2763033867233527e-06
p23474_i0,0.00011006432024893099,4.04680156174437e-05
p23475_i0,1.6797448131337207e-06,2.0977890569966255e-06
p23476_i0,6.157152732242204e-05,1.1953467146266173e-05
p23477_i0,-6.2296430950649875e-06,1.3013542191960993e-06
p23478_i0,1.325417279223253e-05,2.0666186776652437e-06
p23479_i0,0.09217638851599172,0.003477110667468375
p23480_i0,-0.00047650020245562706,4.600620469323e-05
p23481_i0,-4.1909987201905815e-10,9.115542411385728e-10
p23482_i0,-0.001670454711251259,0.00024319612900667903
p23483_i0,-0.00032091451566886487,4.858347828806189e-05
p23484_i0,-0.00015859676493998754,6.143234867105114e-05
p23485_i0,-0.00011603484465877122,8.423604439932957e-06
p23486_i0,-6.886559055578946e-06,3.6868513558708063e-06
p23487_i0,-0.0005958301599860771,0.0001193856057692553
p23488_i0,-4.201993730423258e-10,1.079757582802728e-09
p23489_i0,3.2866908207189406e-05,0.00013729253384955328
p23490_i0,0.0001870721429811633,5.4947935967359214e-05
p23491_i0,0.00016786292400004842,2.054131631381426e-05
p23492_i0,8.005519672655164e-05,9.033963389981113e-06
p23493_i0,0.00013823491429783145,1.3650385469887737e-05
p23494_i0,-0.0005247365639709431,0.0001097651730659405
p23495_i0,-8.650815809199274e-09,2.2057526354221984e-09
p23496_i0,5.959003835169594e-05,0.00014351721508502698
p23497_i0,0.0001918755698298318,6.0893134101211074e-05
p23498_i0,0.0005353065355210345,5.705190365285557e-05
p23499_i0,0.0005410777397501131,3.406786424372716e-05
p23500_i0,1.7349200515241026e-06,1.303748022010948e-05
p23501_i0,-0.00031250858206727033,0.00017498066258365126
p23502_i0,-1.3764572860770964e-07,8.262281860821414e-09
p23503_i0,0.006817800866285378,0.0004604209505653767
p23504_i0,-0.00011663596424571939,1.0131952628093212e-05
p23505_i0,0.002752640123971714,9.818289353120443e-05
p23506_i0,0.0005692137375357622,2.2334405088968984e-05
p23507_i0,0.000804624962659286,3.48629335412741e-05
p23508_i0,3.1964576621668566e-05,0.00014463295881286914
p23509_i0,2.984047463389098e-07,2.3673364509173574e-08
p23510_i0,0.0014116766463703404,0.00011742205486682713
p23511_i0,0.0013603762485728866,6.699562479928191e-05
p23512_i0,0.0023579655714213573,9.91626279631928e-05
p23513_i0,0.0007566655223239461,3.4090883742404133e-05
p23514_i0,0.0007111910539080632,2.5352208610441588e-05
p23515_i0,-0.0005742227437751641,8.582968990639224e-05
p23516_i0,8.457166367667118e-07,3.479336524190835e-08
p23517_i0,0.0025239265854147264,0.00012074175692094453
p23518_i0,0.0016113527585210447,7.683871244523537e-05
p23519_i0,0.003068574991463352,0.00011348622064649705
p23520_i0,0.0028287200473968606,0.00010104369711721722
p23521_i0,0.0002977459746280877,1.3227693926351507e-05
p23522_i0,8.675415547656346e-05,4.7346153670084867e-05
p23523_i0,4.841977077756467e-06,1.5310575161109496e-07
p23524_i0,0.013319224815176911,0.0005350821346964952
p23525_i0,0.0017943941767273658,6.706946775280213e-05
p23526_i0,0.007983315522457644,0.00029367444872810774
p23527_i0,0.006009145169696231,0.00021406644982248602
p23528_i0,0.00035566040749083024,1.789430672437216e-05
p23529_i0,0.0001194203583493163,3.354985251668156e-05
p23530_i0,-9.956709216372493e-06,3.7327355228005067e-07
p23531_i0,0.0027202494377909763,0.00012428248192609042
p23532_i0,0.004204674322598045,0.00016737655996738198
p23533_i0,-0.004288562764791444,0.0001888931524140476
p23534_i0,-0.001027656718671921,5.036503577256048e-05
p23535_i0,-0.0011352644795725821,4.7377427943764495e-05
p23536_i0,0.0001180370739832548,2.1727697495658555e-05
p23537_i0,1.0442002805122761e-05,4.454916807256289e-07
p23538_i0,0.00043691714438993126,4.838170217557871e-05
p23539_i0,0.0012840502563035339,6.019127236830854e-05
p23540_i0,-3.891238951700328e-06,2.3704339619557475e-05
p23541_i0,0.0005708456345603287,3.626435633875289e-05
p23542_i0,0.0005769516887971562,2.404368940315971e-05
p23543_i0,7.851645605211327e-06,6.401971559996864e-06
p23544_i0,3.018076279748085e-06,1.209179414242853e-07
p23545_i0,0.0023136739441384515,9.574301604333521e-05
p23546_i0,6.694096545008558e-05,4.074492605863197e-06
p23547_i0,-4.3002105066414986e-05,7.713198907355853e-06
p23548_i0,-0.0009816592078573285,4.8361472609746375e-05
p23549_i0,0.00015238948369415808,6.005651270119892e-06
