pathway_name,sage_value,sage_value_sd
Aromatic amino acids,0.00016079687036599726,1.3561081807155911e-05
Branched-chain amino acids,0.003947600108894107,0.00017035667411182667
Chylomicrons and extremely large VLDL (particle diameters from 75 nm upwards),0.04478774770087862,0.003076261026906371
IDL (average diameter 28.6 nm),-0.05289800076725178,0.004734437694754863
Large HDL (average diameter 12.1 nm),0.34080747459347926,0.010852511595546113
Large LDL (average diameter 25.5 nm),0.0045725231186905455,0.0019044611350544133
Large VLDL (average diameter 53.6 nm),0.08189859453140351,0.0035598618870557623
Medium HDL (average diameter 10.9 nm),-0.0028003071149103344,0.0008800729936505531
Medium LDL (average diameter 23 nm),0.007737698626573116,0.0012760184032292712
Medium VLDL (average diameter 44.5 nm),0.05438238459540015,0.003093960717453376
Small HDL (average diameter 8.7 nm),0.024514959668426234,0.0020908893188029704
Small LDL (average diameter 18.7 nm),0.0062123156120884844,0.0007017850744350441
Small VLDL (average diameter 36.8 nm),0.011785846533309026,0.0011447117756220248
Very large HDL (average diameter 14.3 nm),0.05994056899654767,0.0014756010243068966
Very large VLDL (average diameter 64 nm),0.04047982126353137,0.002570655584596929
Very small VLDL (average diameter 31.3 nm),-0.0012209007892590765,0.0006038011381511785
p23400_i0,0.03541321095301697,0.0044669808007444
p23401_i0,-0.04490488323387668,0.003614879439310699
p23402_i0,0.0011259621503967691,0.002149153445120531
p23403_i0,-0.005094503995265901,0.0005514129973805452
p23404_i0,-0.029038868560958213,0.0025228112251003323
p23405_i0,0.056269210405689433,0.0027935149614155544
p23406_i0,0.015728226325636252,0.0009244489520768995
p23407_i0,0.0790254956508337,0.004670690130255179
p23408_i0,0.14176397202808472,0.00700450824538254
p23409_i0,-0.0015094082290630917,0.0002848630550493609
p23410_i0,-0.0013509730383582542,0.00015631266840182787
p23411_i0,0.005602341493524761,0.000569997083708505
p23412_i0,-0.011529188715033105,0.00027394537894785947
p23413_i0,0.02438143660691964,0.0009772988613721003
p23414_i0,0.006236743389405511,0.00023315206128037843
p23415_i0,0.06865569633536503,0.0038046024108469717
p23416_i0,-0.022437339945025815,0.0012350611898618647
p23417_i0,0.04367240555809248,0.002436871279817746
p23418_i0,0.035468016546102155,0.0019079282533962104
p23419_i0,0.01583648458305647,0.0008690286401453336
p23420_i0,-0.01860904554620244,0.0006566935360381674
p23421_i0,0.0032286712505635307,0.00025497677433159984
p23422_i0,0.011391134861348611,0.0004692589947765592
p23423_i0,0.24733423200246574,0.010847619156574275
p23424_i0,0.18215476255047944,0.00936146719864022
p23425_i0,0.020155546695719936,0.001192307728838362
p23426_i0,0.037683663734343495,0.0013748223510699844
p23427_i0,-0.0002673037292581956,5.145454225692388e-06
p23428_i0,1.2009145808673272e-06,1.7990540840491753e-07
p23429_i0,-3.373458323409052e-05,1.2362557753107913e-06
p23430_i0,2.481644969460584e-05,6.7584089134777494e-06
p23431_i0,0.17473941080218117,0.007948557248753794
p23432_i0,0.004652381120624453,0.0009190149576604327
p23433_i0,0.041018316018009,0.001539341916633751
p23434_i0,-0.04099805983833942,0.002961804438560004
p23436_i0,-0.03818362679697274,0.0034794468938717806
p23437_i0,-0.06388878216776835,0.004274398644705326
p23438_i0,0.002124403139933067,0.00014712646247963987
p23439_i0,0.0013417595121869698,0.00019106317681710615
p23440_i0,0.011640279716333123,0.001194663164533115
p23442_i0,-0.5541032899466088,0.027694772857785873
p23443_i0,0.006697066307113444,0.00039314471429388397
p23444_i0,0.11527242707808576,0.0035505074574723842
p23445_i0,0.08552575155745916,0.001957986706560745
p23446_i0,-0.019430439028557255,0.002296671271698229
p23447_i0,-0.12639932326099623,0.013001614117002482
p23448_i0,-0.014988076578848916,0.0021640977925212472
p23449_i0,-0.008266536283440528,0.001423719118202189
p23450_i0,0.004114549793952865,0.00031326743620089425
p23460_i0,0.0006064890509876276,0.00021550684634977547
p23461_i0,0.00809749628274299,0.00028840815632806327
p23462_i0,-0.00023825308803229525,8.982384446073602e-05
p23463_i0,-2.6364305869097056e-05,9.182072695489195e-06
p23470_i0,0.006787409094239972,0.001393582610835679
p23471_i0,-0.008704666217421393,0.001446502223075666
p23472_i0,-0.00020992787382714999,6.955674566845703e-05
p23473_i0,3.459667787080042e-05,8.100417735705043e-06
p23474_i0,-0.0009118210622944323,0.00014761956724363112
p23475_i0,7.655080971197186e-05,3.3498124540079574e-05
p23476_i0,3.714153091102854e-06,1.4893442748672233e-05
p23477_i0,-0.00013198061205978235,7.414242511383854e-06
p23478_i0,-0.0003379493469025064,2.1475853963856304e-05
p23479_i0,-0.01010638559489241,0.0009226306613480816
p23480_i0,0.009629682683208346,0.0005718087413119615
