metabolite_id,sage_value,sage_value_sd
p23400_i0,-0.07061083637909155,0.0022269920628921924
p23401_i0,-0.07588932975557917,0.005194954273639139
p23402_i0,0.06277619883726976,0.0014938544244255088
p23403_i0,0.033701338386883294,0.0017927203630047565
p23404_i0,-0.06545737581960809,0.0011989263933709147
p23405_i0,-0.013505095480531581,0.0016815573448246113
p23406_i0,0.009471143469330494,0.0013221805386252285
p23407_i0,-0.0601506415144049,0.0031489501974910437
p23408_i0,-0.06584590246363292,0.001004419554179369
p23409_i0,0.0037779117076903648,0.00039856974221744016
p23410_i0,-0.009881731325057402,0.0004621880902814642
p23411_i0,-0.006712462506448993,0.0015882991825468366
p23412_i0,-0.005768044861053572,0.00015547880206320306
p23413_i0,0.0024284702173753654,0.00010812483181406752
p23414_i0,-0.00011009850627092926,0.0005580726379720787
p23415_i0,-0.042513813374906846,0.0007033172314528559
p23416_i0,0.013571749110043873,0.0013387301561020317
p23417_i0,-0.04172553813388793,0.000933779355742895
p23418_i0,-0.007672910973639913,0.0008901246290381353
p23419_i0,0.018616518228107757,0.00032040116159804305
p23420_i0,0.021631755346369727,0.0008903637778009749
p23421_i0,0.0014677325985302163,0.00040413292075670035
p23422_i0,-4.2827618084460995e-05,0.00015244917623076352
p23423_i0,0.12264616548231624,0.007748212763100821
p23424_i0,0.002461697056044479,0.0009848138776702466
p23425_i0,0.02649880247501523,0.0013298073851885945
p23426_i0,-0.02457687346127375,0.0030276994963216518
p23427_i0,0.00020200685019851434,2.9744619942923823e-06
p23428_i0,3.5946543949991535e-07,6.30607767987443e-08
p23429_i0,-5.920482972996318e-06,6.095343636016676e-07
p23430_i0,0.000110839399380511,4.774201485307509e-06
p23431_i0,-0.033807540963919296,0.0009494630463373357
p23432_i0,9.356852211760907e-05,5.9013181309576726e-05
p23433_i0,-0.002229695315911722,0.0004718261437683639
p23434_i0,-0.026884686241761806,0.0018156151689422539
p23436_i0,0.016486119803845484,0.0008475235527413091
p23437_i0,-0.11279515564645042,0.0059008220521400605
p23438_i0,0.01468686769277165,0.0005473650712309212
p23439_i0,0.017315014585661117,0.00018699344194373087
p23440_i0,0.012065879321255683,0.0009410052635506044
p23442_i0,0.21946820190699814,0.01447244526348248
p23443_i0,0.012044909569783505,0.0006112113994363093
p23444_i0,-0.08901933102103915,0.0050866089805076285
p23445_i0,0.25184463558299885,0.010164983267727298
p23446_i0,0.3577036105504785,0.010290551894020188
p23447_i0,-0.2679682285076319,0.017885113290201825
p23448_i0,0.3197865771429522,0.007455397768572103
p23449_i0,-0.22241274534071784,0.013171115210576113
p23450_i0,-0.007821556406035983,0.000728572407600663
p23460_i0,-0.0027140183524813786,0.00035070780814879416
p23461_i0,0.14824589421693776,0.002505186407521349
p23462_i0,0.0011527385556944832,4.082837248112172e-05
