pathway_name,sage_value,sage_value_sd
Aromatic amino acids,0.03263011125944296,0.00039376655746582744
Branched-chain amino acids,0.035089166309797505,0.0002879192512195692
Chylomicrons and extremely large VLDL (particle diameters from 75 nm upwards),0.051244768895334525,0.0004727284147576173
IDL (average diameter 28.6 nm),0.031893126866771544,0.0002946018977830128
Large HDL (average diameter 12.1 nm),0.021646095593115887,0.00024097565677831147
Large LDL (average diameter 25.5 nm),0.01051749899587752,0.001871044106912878
Large VLDL (average diameter 53.6 nm),0.03591048400528031,0.00036669136402230545
Medium HDL (average diameter 10.9 nm),0.005319335897115017,0.00018705278900202812
Medium LDL (average diameter 23 nm),0.016283793019264404,0.006000802927989395
Medium VLDL (average diameter 44.5 nm),-0.008653740145771622,0.0005314901374209593
Small HDL (average diameter 8.7 nm),0.008320689576687848,0.00027197951871569837
Small LDL (average diameter 18.7 nm),0.003993271682689223,0.0024161393808129383
Small VLDL (average diameter 36.8 nm),-0.036874117003358325,0.0012795518314169235
Very large HDL (average diameter 14.3 nm),0.05323317626640006,0.00024563649113582665
Very large VLDL (average diameter 64 nm),0.13677944004168027,0.001128983665697358
Very small VLDL (average diameter 31.3 nm),0.026380713639530748,0.0005794334160561731
p23400_i0,0.014468401102311375,0.00044998654361651615
p23401_i0,0.01714916711490376,0.0010475157670789465
p23402_i0,0.03166013819565407,0.0005270999932989994
p23403_i0,0.010200168892797698,9.674627445023631e-05
p23404_i0,0.0031808937041358223,0.0006753437271193391
p23405_i0,0.011318891368808781,0.003748696881370852
p23406_i0,0.0003830763905351857,0.00010338500039598533
p23407_i0,0.013087003819666891,0.0003511346016988699
p23408_i0,-0.009466649980764266,0.0002139086528144067
p23409_i0,0.03780970327095821,0.000450782922921508
p23410_i0,-0.005039827023741497,0.0002962686350567933
p23411_i0,0.0013934499012176129,0.00011657493839238356
p23412_i0,0.009054137551758908,0.00023850209907303474
p23413_i0,-0.0016300718021151764,0.00025350840014531684
p23414_i0,-0.011669184883785788,0.0001660381322404662
p23415_i0,0.014158356339193595,0.00030609905271401804
p23416_i0,-0.03023388121210016,0.0005622102414002336
p23417_i0,0.03563435926772157,0.007096219571790011
p23418_i0,-0.0018887545444974303,0.000146570647185172
p23419_i0,0.012131874189874535,0.00023706900004044097
p23420_i0,0.019690068592096377,0.0002990140624264503
p23421_i0,-0.0024355512691921436,0.0011828593692274328
p23422_i0,0.02912029289598891,0.00032612527523429285
p23423_i0,-0.041310006780448404,0.0006391377863280586
p23424_i0,-0.012206961069723644,0.00021578667166243767
p23425_i0,0.00029522855449206763,0.0011967175050091269
p23426_i0,-0.0005618222732557677,5.781005074640925e-05
p23427_i0,-0.0061578799808942025,0.00010775162524871954
p23428_i0,0.011460522985068704,0.00018652201952835333
p23429_i0,-0.004469193383230412,0.00030172058309868024
p23430_i0,0.0051509788786438335,0.00011559145288379695
p23431_i0,0.002044130480385631,7.402082204363223e-05
p23432_i0,0.008319122520831241,0.0001728890637959935
p23433_i0,0.004980911112249399,0.00022150169253034536
p23434_i0,-0.012972455186562919,0.00015398437666686843
p23436_i0,0.015336793279010478,0.00015451138421263832
p23437_i0,0.006682569923549132,9.019682263115056e-05
p23438_i0,-0.005445551192385041,0.00010293144022025178
p23439_i0,0.010930436403351274,0.00028462177775640603
p23440_i0,-0.008194078990274571,0.00021328148121111054
p23442_i0,0.0021043302196226176,8.127219018658298e-05
p23443_i0,0.0007764184546353708,0.00020578506114363112
p23444_i0,-0.00608943691196076,0.00010408224938054263
p23445_i0,0.020706981261466997,0.00019915652012625004
p23446_i0,0.04659624144451907,0.0003696658026218885
p23447_i0,-0.0006709136349847427,0.00011250899419166613
p23448_i0,0.008834548478301117,0.0003221421009449135
p23449_i0,0.10718611802828967,0.0006356295710326275
p23450_i0,0.00810357615413605,0.00010071411674566474
p23460_i0,-0.00013724446027695578,0.00013841015700568333
p23461_i0,0.004926662483024352,0.00016666492436294273
p23462_i0,0.00023778384416294553,4.9334988723589505e-05
p23463_i0,0.0010693274007347387,0.0001777725002654073
p23470_i0,-0.002118266592430962,0.00042330073531443157
p23471_i0,0.011234167645754481,0.0002185372998368377
p23472_i0,0.004628448928581354,0.000555139675292625
p23473_i0,0.008750801948795158,0.00022059939709627555
p23474_i0,-0.013269695881621357,0.00025708006472602773
p23475_i0,0.012137930680458518,0.00019822217496053777
p23476_i0,-0.0016360684148807774,5.786049399953885e-05
p23477_i0,0.010567854054327709,0.00010391861695179177
p23478_i0,0.1419868690083094,0.0007313246155328302
p23479_i0,0.0007294380404868613,5.865773416538584e-05
p23480_i0,-0.006333033639297813,0.00017953743785283275
