metabolite_id,sage_value,sage_value_sd
p23400_i0,-0.24072024147322818,0.007179213618505228
p23401_i0,-0.007380992014360839,0.006548122815824616
p23402_i0,-0.03600292718162709,0.0012727064021479644
p23403_i0,-0.10156782324730475,0.0032510419874354148
p23404_i0,-0.002252090468475953,0.0014067538356756352
p23405_i0,0.15296166275613274,0.005237212164207632
p23406_i0,-0.03977425409620765,0.001917370676452473
p23407_i0,-0.004812745692240194,0.001665081179647429
p23408_i0,-0.09379144440267595,0.0031504791600901216
p23409_i0,0.0016728966273933147,0.0002336030811253951
p23410_i0,0.01224515773112071,0.00041008533158690477
p23411_i0,-0.0029279343930269375,0.002704209903473033
p23412_i0,-0.0753239278135919,0.003419586297057486
p23413_i0,-0.013969536303103618,0.0004526626021184165
p23414_i0,-0.012922267222876148,0.0024201015032135707
p23415_i0,0.08739387417490066,0.002522129449882111
p23416_i0,-0.06114565763245448,0.0022825493633191443
p23417_i0,-0.09776795454982261,0.003164744480881666
p23418_i0,-0.008763989612464836,0.0012350178239513424
p23419_i0,-0.04814871945218081,0.0024164300342697483
p23420_i0,-0.00982081278670012,0.0006329016476165263
p23421_i0,0.00801887158577281,0.0016403146129898357
p23422_i0,-0.006557113303410158,0.00046146661344517693
p23423_i0,-0.8800718591501782,0.04597497240959646
p23424_i0,-0.6506706062317295,0.030335273776422155
p23425_i0,-0.09346514873618934,0.0022307426889265195
p23426_i0,-0.11599694051298581,0.008940390362579553
p23427_i0,-0.000936806863250597,2.8072295513375497e-05
p23428_i0,-4.326094365259279e-06,2.0552721038596105e-07
p23429_i0,-4.511701607375915e-05,2.326567147784871e-06
p23430_i0,-0.000228858038098225,9.891541993707523e-06
p23431_i0,0.2661853847066969,0.013603736285350018
p23432_i0,0.00765124957916412,0.001411913932444408
p23433_i0,0.003899352373541692,0.0004873385268184215
p23434_i0,-0.10020749292821773,0.0070916965206331796
p23436_i0,-0.10804904755304544,0.00544259884880045
p23437_i0,-0.06755835150190115,0.007566739551387992
p23438_i0,0.013731720401038476,0.000516397937069877
p23439_i0,-0.02439108190388197,0.0012311942916384616
p23440_i0,-0.010486465098538521,0.000469134300231579
p23442_i0,1.633310147609142,0.07015054337583723
p23443_i0,-0.014536880427148171,0.0008937386507206485
p23444_i0,-0.12573727895894526,0.004665954702211287
p23445_i0,0.02254274350960864,0.012571912933990476
p23446_i0,0.27945300143554186,0.007480357005125041
p23447_i0,-1.2029277575220165,0.08758287623331243
p23448_i0,1.850174089820357,0.09250310120372089
p23449_i0,0.7665509611387534,0.026268214312209673
p23450_i0,-0.017997372574156484,0.0006377457645066648
p23460_i0,0.058180110118936715,0.003580072555440935
p23461_i0,0.02486737899906965,0.0033029832440378258
p23462_i0,-0.0033972935912121274,0.0004228942290875254
p23463_i0,-0.0006855500029489254,6.183032200428212e-05
p23464_i0,-0.0006305330555732196,0.002078233604143374
p23465_i0,0.0008891292706733705,0.00022186638683066793
p23466_i0,0.003145283249159179,0.0005409746461935006
p23467_i0,0.006306404478833652,0.0005223641218232497
p23468_i0,-3.383298136298124e-05,5.7354786108724475e-05
p23469_i0,-7.985888237845637e-05,7.207747698634102e-05
p23470_i0,0.0010405611153432464,0.0018539171192749175
p23471_i0,-0.000992603884461791,0.0023718123846341887
p23472_i0,-0.001802796891809698,0.0001922075117320789
p23473_i0,0.0007581098362943207,5.36045393299263e-05
p23474_i0,0.03798947488746457,0.0037283537721695447
p23475_i0,-0.00010567073187725704,0.00011647957752013021
p23476_i0,0.0016945478480121657,0.0002937113178736014
p23477_i0,0.000999713067485732,6.306389641596114e-05
p23478_i0,-0.0014257427546606604,4.409255642811376e-05
p23479_i0,0.08436738896217899,0.0032234315292667183
p23480_i0,0.2620785707240857,0.010893097740866142
p23481_i0,-5.8333941342770844e-08,1.3140139260311276e-08
p23482_i0,-0.0501800037627286,0.0026157835973599666
p23483_i0,-0.017544124345767735,0.0007909534462559643
p23484_i0,0.0013066791844142391,0.0002768673180104728
p23485_i0,0.0010719593686955328,0.00013239107538954236
p23486_i0,-0.013452529158726623,0.0007905768467452626
p23487_i0,-0.003670456496717747,0.0009559087219361064
p23488_i0,-3.9762998330401515e-07,1.7581410890583393e-08
p23489_i0,-0.003780952537444882,0.0004744103231161837
p23490_i0,-0.010753475986547254,0.00044641143313062026
p23491_i0,-0.0075058345838402395,0.00013583093935273558
p23492_i0,-0.012148804978977471,0.0004911647995200555
p23493_i0,-0.012754276733334511,0.0005862429806288398
