metabolite_id,sage_value,sage_value_sd
p23400_i0,0.02940595633006852,0.005501203266367233
p23401_i0,0.14167702162779486,0.005837000202770536
p23402_i0,-0.07069624188951923,0.0038185716565675753
p23403_i0,-0.22883260438516384,0.01376431512145042
p23404_i0,-0.04844237402286885,0.0018063121737003317
p23405_i0,0.23132996820373425,0.010085154396525223
p23406_i0,-0.1190613883298971,0.01150603914698166
p23407_i0,0.04992501653836991,0.004220862664178744
p23408_i0,-0.11527151476735059,0.00616275935814988
p23409_i0,0.024812542006140283,0.0012680034597730395
p23410_i0,0.018865070737419505,0.0008920316151135506
p23411_i0,-0.04370436339173252,0.0026040077969016117
p23412_i0,-0.0519743509686892,0.003799997465852075
p23413_i0,-0.03478943516324382,0.0013330234370063964
p23414_i0,-0.04589301141505684,0.004927313504402262
p23415_i0,-0.1561784416292528,0.010247551175299009
p23416_i0,-0.1208742154410981,0.006693002707264709
p23417_i0,-0.0381283698787147,0.001333351798358287
p23418_i0,-0.05142324314608389,0.006173864496953629
p23419_i0,-0.006377704275978832,0.0014725784410540292
p23420_i0,-0.060513918208491196,0.0038581449466099254
p23421_i0,0.03132959507172627,0.0015676134030262895
p23422_i0,-0.01779008947861818,0.0013521249193673356
p23423_i0,-0.573441873986193,0.01890921257185006
p23424_i0,-0.7682779433863073,0.03597406162237806
p23425_i0,-0.1932524240912686,0.008601086570212562
p23426_i0,-0.20877477303089614,0.017160942737400976
p23427_i0,-0.0008958404099234463,4.5455469786382434e-05
p23428_i0,-5.012710164257324e-06,2.313439737254331e-07
p23429_i0,-2.0109070386058778e-05,1.598429599372897e-06
p23430_i0,-0.00022341983768005386,1.3707814584054295e-05
p23431_i0,0.18135523796332856,0.011665557770877527
p23432_i0,-0.0066485256239169664,0.0011352082979065288
p23433_i0,0.01048106029887395,0.0020601179644003835
p23434_i0,0.2307262853688116,0.010960889922476761
p23436_i0,0.1649934729946002,0.008647101401796546
p23437_i0,0.5010520631057259,0.020884059890950747
p23438_i0,-0.049453005892745816,0.003204251754215818
p23439_i0,-0.08126110727248445,0.004435010381202733
p23440_i0,-0.07334460330002775,0.0050347893418462375
p23442_i0,1.107440487358737,0.03725076190128501
p23443_i0,-0.016761076400592982,0.001354194206843314
p23444_i0,0.08259069724489211,0.0040571530673068025
p23445_i0,-0.16095167206480004,0.004059134893391659
p23446_i0,-0.007159906836003409,0.007828964534343091
p23447_i0,-0.8200243835071043,0.04686480172814098
p23448_i0,1.3011148433985282,0.06525923279195513
p23449_i0,1.3052499101654136,0.04307570814274275
p23450_i0,0.00601553900385064,0.0006423967440920752
p23460_i0,-0.006156502568564204,0.0013814766365445469
p23461_i0,0.10513218149427532,0.0054403324457347624
p23462_i0,0.008836475761264156,0.001078482960992216
p23463_i0,-6.619649818169379e-05,3.268264376194971e-05
p23464_i0,0.12208978352977226,0.0044334937523541436
p23465_i0,0.023973037274917765,0.0008168041597205445
