pathway_name,sage_value,sage_value_sd
Aromatic amino acids,-2.5717924691570894e-05,2.2473858413761966e-06
Branched-chain amino acids,0.00017950673086875295,3.4810266197917246e-05
Chylomicrons and extremely large VLDL (particle diameters from 75 nm upwards),-0.002613963615777602,0.0005096508627621485
IDL (average diameter 28.6 nm),0.03026328451573801,0.0010137731461508104
Large HDL (average diameter 12.1 nm),-0.0003316153925265119,0.00011974265335826938
Large LDL (average diameter 25.5 nm),0.0006834148366153247,9.148122189902112e-05
Large VLDL (average diameter 53.6 nm),0.002029440236285402,0.00043991439165036976
Medium HDL (average diameter 10.9 nm),-0.0022389813217156018,0.00013189509591882847
Medium LDL (average diameter 23 nm),0.0033075988042831177,0.00011552993959119377
Medium VLDL (average diameter 44.5 nm),0.010953105888158078,0.0006601227319591675
Small HDL (average diameter 8.7 nm),-0.0013230343318487415,0.00010881391476085654
Small LDL (average diameter 18.7 nm),0.001602113088855083,5.010085915958397e-05
Small VLDL (average diameter 36.8 nm),0.006632299525941959,0.00037789278667555234
Very large HDL (average diameter 14.3 nm),-3.644683461389461e-05,8.483604828240418e-05
Very large VLDL (average diameter 64 nm),0.0003444935345640781,0.0003244136616992194
Very small VLDL (average diameter 31.3 nm),0.01064661103084269,0.0004038121158191212
p23400_i0,0.013823781350164476,0.0006598629845535641
p23401_i0,-0.008747609054313476,0.00034199464567577346
p23402_i0,0.020984914142541423,0.0007023550918087465
p23403_i0,0.006684916674254744,0.0002753250611218551
p23404_i0,0.0076599242067111935,0.000347434403357224
p23405_i0,0.017048548835533042,0.0005810116249205
p23406_i0,0.0003401048439784928,4.7790521410233764e-05
p23407_i0,-0.0005491714575282846,0.00035065949567234347
p23408_i0,-0.001117232643423221,0.0006449432568363984
p23409_i0,-3.669445607721549e-06,1.6460887624019304e-05
p23410_i0,-0.000350889252663469,6.846008246989923e-05
p23411_i0,-0.000649450913455373,0.0001173475250153983
p23412_i0,0.00281119249806028,0.0002081266989299451
p23413_i0,-0.0010551255305613404,4.114885585481291e-05
p23414_i0,-0.0030623575183979894,0.0001854809422068594
p23415_i0,0.023863476082891993,0.0011216876734754036
p23416_i0,0.0037700433033430736,0.0001434814580631415
p23417_i0,-0.0002960249169316052,6.048273497666972e-05
p23418_i0,0.000896448866833167,0.00012831103523627796
p23419_i0,0.005462718695220613,0.00022098039247463267
p23420_i0,0.002824569380829834,0.00015824250159354093
p23421_i0,0.0012522216007800537,3.897080333162991e-05
p23422_i0,-4.960313148789613e-05,1.3995923714793603e-05
p23423_i0,0.004699388268333049,0.00029960026222023795
p23424_i0,0.01007927514280448,0.0010526464631144654
p23425_i0,0.02052898854285829,0.0007693598954469302
p23426_i0,-0.004503464270453557,0.0002899705031685969
p23427_i0,-4.808296476071948e-08,7.769141210210147e-07
p23428_i0,1.9535116704493605e-06,1.0544711355968503e-07
p23429_i0,-4.147119238996016e-06,1.4049661764490474e-07
p23430_i0,-7.736847293995211e-06,1.418012896196505e-06
p23431_i0,0.002535109756680441,0.000558989576601447
p23432_i0,0.001811770863360342,0.00012928199247622083
p23433_i0,6.755559723239674e-05,2.887699409199457e-05
p23434_i0,0.0010379454037798492,0.00023316252082274545
p23436_i0,0.0009331988703511138,8.5053467397432e-05
p23437_i0,0.00184840540097753,0.0004750612819575094
p23438_i0,0.00019580551065935482,1.8564219033111114e-05
p23439_i0,0.008053337576308443,0.00026372950740472174
p23440_i0,0.0005519513211348307,4.7692694914291655e-05
p23442_i0,-0.010486875707569308,0.004365843994485743
p23443_i0,7.58460493142704e-05,2.6244729988288484e-05
p23444_i0,0.009127749776277474,0.0009581909033127172
p23445_i0,-0.01286325183907501,0.0008993607206132767
p23446_i0,-0.010115479370430228,0.0015167179724797143
p23447_i0,0.007142479560315389,0.002088870359710076
p23448_i0,-5.9294464081804336e-05,0.00020794343402569053
p23449_i0,0.029005181644461392,0.002097373716232384
p23450_i0,0.0006262874066838716,4.9111818176651935e-05
p23460_i0,-0.0005025360231845041,3.390940436548255e-05
p23461_i0,0.00023419033039822246,2.1945614782664095e-05
p23462_i0,3.25508862823884e-05,8.718424781176595e-06
p23463_i0,-1.9498738698210144e-06,1.3031830175976618e-06
p23470_i0,0.04429992788955186,0.00254884254577379
p23471_i0,0.016155652558522533,0.00114406220743739
p23472_i0,2.8838139129085715e-05,7.094385077392608e-06
p23473_i0,-8.862966992039367e-06,2.9248499935732104e-06
p23474_i0,0.00016850384622348313,3.782220211978919e-05
p23475_i0,-1.5331097664897323e-06,1.9085573679477086e-06
p23476_i0,7.364242212061217e-05,7.353069814016312e-06
p23477_i0,-8.286530646905328e-06,1.2704547456524377e-06
p23478_i0,1.0749710823371926e-05,2.564361920242342e-06
p23479_i0,0.08745714728987103,0.0031382720831272183
p23480_i0,-0.0005606383121015291,4.5163210855934154e-05
