pathway_name,sage_value,sage_value_sd
Aromatic amino acids,3.500608789450812e-05,1.2155215305482937e-05
Branched-chain amino acids,-0.000666993454464776,0.000161284295490506
Chylomicrons and extremely large VLDL (particle diameters from 75 nm upwards),0.012258508654417133,0.001242588778623709
IDL (average diameter 28.6 nm),-0.00044207757557749677,0.00046952146973856167
Large HDL (average diameter 12.1 nm),0.0018579511019372053,0.003576653557135103
Large LDL (average diameter 25.5 nm),0.007044779835725527,0.0007774224992961398
Large VLDL (average diameter 53.6 nm),-0.007774546638967002,0.00048482600974100336
Medium HDL (average diameter 10.9 nm),-0.0054719405120691915,0.001063730178395603
Medium LDL (average diameter 23 nm),7.12120249345416e-05,0.00023146543233378776
Medium VLDL (average diameter 44.5 nm),-0.0027649844108494914,0.0003359387522024683
Small HDL (average diameter 8.7 nm),-0.011471649532803774,0.001638079573944369
Small LDL (average diameter 18.7 nm),0.0025916076924414146,0.00023097791038770603
Small VLDL (average diameter 36.8 nm),-0.005540301010367249,0.00034052393688930807
Very large HDL (average diameter 14.3 nm),0.0026828635197346054,0.0006488761623241519
Very large VLDL (average diameter 64 nm),-0.0008512270253323943,0.00027891819398868564
Very small VLDL (average diameter 31.3 nm),0.0017901478187847888,0.00027336645794199263
p23400_i0,0.00666223895772126,0.000859122501601943
p23401_i0,-0.04922411183240357,0.004035742705856841
p23402_i0,-0.003719431686201836,0.00045089745725741744
p23403_i0,-0.0029280708969039657,0.00025468670090239673
p23404_i0,-0.012957650575050236,0.0011961693778827843
p23405_i0,0.007254280953377074,0.0006680751935427677
p23406_i0,-6.285354423940515e-05,0.00020738428503853473
p23407_i0,0.02723108371018479,0.0016299091252171241
p23408_i0,-0.0010393593398759042,0.00040450423867500226
p23409_i0,-0.0028431117567454534,0.00018729902962497008
p23410_i0,0.0005946183191367036,7.374642538204531e-05
p23411_i0,-0.017625269707354452,0.0013707049530931096
p23412_i0,-0.013783079674863622,0.0008494692381170296
p23413_i0,0.0016540967615586988,0.0001898341484267331
p23414_i0,-0.012043912708273208,0.0017738619880703652
p23415_i0,-0.0004961616463062581,0.0005251065566180264
p23416_i0,-0.003671524864215727,0.00022973443720837605
p23417_i0,0.003987824553724599,0.00037685963269955513
p23418_i0,-8.052681211393835e-05,0.0006777059770206357
p23419_i0,-0.006939170948868238,0.0005595255742705907
p23420_i0,-0.00025836264595296916,9.306587108193905e-05
p23421_i0,-0.0014500461419521087,0.00017052240928270795
p23422_i0,-0.00024461054050965253,6.089114523802588e-05
p23423_i0,-0.00236617867756946,0.001463879097760656
p23424_i0,-0.017594343252341032,0.0010921689754330441
p23425_i0,-0.0021740207106792178,0.00045495407509784134
p23426_i0,-0.00422825747559948,0.0007745855660387721
p23427_i0,-6.958214002798027e-05,9.06019863251344e-06
p23428_i0,4.9259147507473245e-06,2.991333425883161e-07
p23429_i0,-3.092015341985543e-07,1.7249832954627382e-07
p23430_i0,-2.3567719990311386e-05,4.841717847735555e-06
p23431_i0,-0.08029497029266015,0.006839901407244522
p23432_i0,-0.001627968812361491,0.0007122485985012001
p23433_i0,0.0017967133070305359,0.0009042385107192905
p23434_i0,-0.0197965503043153,0.0016691862649045744
p23436_i0,-0.022602464943375738,0.0018498339489220932
p23437_i0,-0.0351119343221589,0.002847183395221965
p23438_i0,0.0007176851155667463,0.00010317474587257515
p23439_i0,0.004462377643375158,0.00034803070468731646
p23440_i0,-0.0031573826753088508,0.0005225551634809241
p23442_i0,0.42554105507124973,0.020593445629309714
p23443_i0,0.0003395792089855576,0.0001985364660141464
p23444_i0,-0.03461143250827936,0.003045784898891261
p23445_i0,-0.054509128847926615,0.003678941138286403
p23446_i0,-0.019365669088496202,0.0016824613105560617
p23447_i0,0.22020398274907413,0.013429664615768855
p23448_i0,0.13638643275239323,0.00880729639822978
p23449_i0,0.05658683052086436,0.003943434825011754
p23450_i0,-0.0011426674211723793,0.0002809764423395767
p23460_i0,6.057128551285064e-06,0.00010471130911403105
p23461_i0,0.00020519267426367024,7.944964929190547e-05
p23462_i0,-9.650092629177644e-05,3.263162791292647e-05
p23463_i0,1.445239514241981e-05,5.409035259264004e-06
p23470_i0,-0.004717328513786441,0.0065195779993185475
p23471_i0,0.005646112132736174,0.001339882619238639
p23472_i0,-6.08205050056145e-05,2.753005351818806e-05
p23473_i0,-1.016473148546657e-05,6.166877202763466e-06
p23474_i0,-0.0002813385896114906,0.0001253874584381884
p23475_i0,1.3427156261493212e-05,7.538786945431697e-06
p23476_i0,2.3667739746472774e-06,1.0806242028256843e-05
p23477_i0,-2.9473873228766264e-05,4.796844284558749e-06
p23478_i0,-1.7429346940616222e-06,8.742198081958519e-06
p23479_i0,0.0015139946133749433,0.004382637999479319
p23480_i0,0.0031369953096913893,0.000271771003750045
