pathway_name,sage_value,sage_value_sd
Aromatic amino acids,0.00036162747770284494,9.718080877953193e-06
Branched-chain amino acids,0.008183944534984987,0.00011286696193025665
Chylomicrons and extremely large VLDL (particle diameters from 75 nm upwards),-0.053307970174764796,0.0006310949520209717
IDL (average diameter 28.6 nm),-0.03645496467553407,0.006523382096801903
Large HDL (average diameter 12.1 nm),0.010593506454639565,0.002130723279724325
Large LDL (average diameter 25.5 nm),0.15369949879199132,0.0032971245371091694
Large VLDL (average diameter 53.6 nm),0.006537049889189094,0.0011454334530921059
Medium HDL (average diameter 10.9 nm),0.0005883219854865549,0.00013170343768580483
Medium LDL (average diameter 23 nm),0.05199656554432147,0.001214032655135258
Medium VLDL (average diameter 44.5 nm),0.015939026384554876,0.0006431687556325851
Small HDL (average diameter 8.7 nm),0.03420845749216207,0.0004483545967459955
Small LDL (average diameter 18.7 nm),0.02183400224098628,0.00043942715511553754
Small VLDL (average diameter 36.8 nm),0.027329571410562487,0.0004717659826733557
Very large HDL (average diameter 14.3 nm),0.0047003890299825045,0.00036425173121021424
Very large VLDL (average diameter 64 nm),0.01226702863228219,0.0010569529466651648
Very small VLDL (average diameter 31.3 nm),0.010695880897306036,0.0009290014591824325
p23400_i0,0.021202206863339464,0.0014268088100310473
p23401_i0,-0.05666466155351533,0.0024636261491884724
p23402_i0,-0.055295063329426956,0.0026544138550775656
p23403_i0,-0.006716831805876296,0.0011080133901816068
p23404_i0,-0.014195312488877947,0.0007117800626614684
p23405_i0,0.154452366723037,0.0023221177138620917
p23406_i0,0.0034583429350547993,0.00022525595492523304
p23407_i0,0.11978300758043471,0.003746388961009893
p23408_i0,0.04156296899146012,0.0024780041666157206
p23409_i0,0.011535988749079547,0.00024793215309760694
p23410_i0,0.0009153354040881412,1.9959441293499247e-05
p23411_i0,0.00874773338987402,0.0002819522529015347
p23412_i0,-0.013509000869171053,0.000538377264091447
p23413_i0,0.012609403050632205,9.74759636581264e-05
p23414_i0,-0.0036994105308633973,0.00010778587379297066
p23415_i0,-0.042045266590058646,0.0014626068157700663
p23416_i0,-0.027330494246672582,0.0009106596883199136
p23417_i0,0.08625592976493127,0.0020278991467310614
p23418_i0,0.0050277316184306736,0.00023239980437906522
p23419_i0,0.0007508816808869791,0.0006874256039499221
p23420_i0,-0.00831903518207155,0.00023754399454960516
p23421_i0,0.016528718942217045,0.0003396295330354518
p23422_i0,0.0011729423887090458,4.751896026393485e-05
p23423_i0,-0.004483600714580837,0.001274105772363992
p23424_i0,0.031595125995327336,0.001119550560978774
p23425_i0,0.13303095872169035,0.0030912949698401753
p23426_i0,-0.002162161139930426,0.0002639931020193874
p23427_i0,-0.0001130397894554696,1.776456936343462e-06
p23428_i0,-2.1783975519084656e-06,4.488616438474745e-08
p23429_i0,2.6755628386418157e-05,9.819719348603315e-07
p23430_i0,0.0001266285214524722,2.7265731298701062e-06
p23431_i0,0.020446015376489695,0.008694266968780619
p23432_i0,0.05781651198953676,0.000869012924717757
p23433_i0,0.0021039489448183867,0.00010123021724364994
p23434_i0,-0.004340506175048914,0.0006813357987905357
p23436_i0,-0.018215612554025675,0.0009824196752245115
p23437_i0,-0.03712082614058748,0.0009171329562466992
p23438_i0,-0.009238092414070994,0.000124975842884587
p23439_i0,-0.004666393630227389,0.000510959191069555
p23440_i0,-0.003383163569397688,0.00023770345416130584
p23442_i0,0.10989771621921689,0.0011700728503963014
p23443_i0,-0.0008910021304130193,6.059951250974737e-05
p23444_i0,-0.040933187204480165,0.0004995300467481324
p23445_i0,0.016516275362517367,0.002219048113500898
p23446_i0,-0.04673449274145707,0.0007445022893640505
p23447_i0,-0.08038734969190123,0.007590266900068911
p23448_i0,0.10266725965099724,0.0055079678590471155
p23449_i0,0.1740048280062113,0.003228877317505115
p23450_i0,0.004905842818188994,9.686490217814663e-05
p23460_i0,-0.000851091827790123,8.723681453121006e-05
p23461_i0,0.008288301955320676,0.00021042031206649605
p23462_i0,-0.0002554016337717886,3.1097357869037414e-05
p23463_i0,-0.00014962264892064077,6.408708342677911e-06
p23470_i0,-0.004653252979202111,0.00018843020222437856
p23471_i0,0.00887997676792487,0.00043241799359545487
p23472_i0,0.00043541785078970996,2.2698563913898625e-05
p23473_i0,-0.0005282660624534513,5.49260510111876e-06
p23474_i0,0.0005905000363656391,8.020501479591793e-05
p23475_i0,2.190859365993309e-05,1.6491260335968727e-05
p23476_i0,-0.00012047356205020414,1.476948948003449e-05
p23477_i0,0.00011189233845127362,3.279193044599438e-06
p23478_i0,-0.0004231629791428049,8.923946300947793e-06
p23479_i0,-0.011735119171226403,0.0007503796016610321
p23480_i0,0.01796196016306922,0.00023746850589926298
