metabolite_id,sage_value,sage_value_sd
p23400_i0,0.024845431513902883,0.0007565031243901079
p23401_i0,0.059839152208590415,0.0017205887844448716
p23402_i0,0.009746754381243259,0.00032229110186618963
p23403_i0,-0.0035708318801435496,0.0001569365151866677
p23404_i0,0.04511143294347844,0.001300514851808721
p23405_i0,0.021086445235430264,0.0006295709854036617
p23406_i0,0.0012888987599499096,8.793893179541014e-05
p23407_i0,-0.0019058581616984498,0.0015952255806753314
p23408_i0,-0.001427302954169079,0.0011415371702145267
p23409_i0,-3.788690999127743e-05,1.4128995213137189e-05
p23410_i0,6.33435818002636e-05,7.751620963112228e-05
p23411_i0,-0.02189930360922745,0.0008418460565554787
p23412_i0,-0.0010804742489308986,7.296582751785231e-05
p23413_i0,0.005976695298115562,0.00017443752183918788
p23414_i0,0.005553911793871966,0.0004876760383481075
p23415_i0,0.03892961066038389,0.0011996810929158375
p23416_i0,-0.005807352786384297,0.00021067230475185918
p23417_i0,0.01861118156493293,0.0005416238465219671
p23418_i0,0.001734601266886595,0.00010887547001210086
p23419_i0,0.00020293118874129554,6.472254453718808e-05
p23420_i0,-0.0003319675787232551,3.42301606791531e-05
p23421_i0,0.0071004712941120235,0.00020375228237068515
p23422_i0,-0.0005592043999893071,2.9741431028944005e-05
p23423_i0,0.034320560214414174,0.0012668973836143266
p23424_i0,-0.008121625683437777,0.0008502682270266202
p23425_i0,0.009882106981464392,0.0003334293812748298
p23426_i0,-0.008386491675072763,0.0005629243974779267
p23427_i0,3.719099057699847e-05,1.694943825565578e-06
p23428_i0,-6.88884254778478e-07,3.4438806118715445e-08
p23429_i0,-1.9377256743446317e-06,9.024997428224332e-08
p23430_i0,6.866181403519004e-05,3.4849843637398572e-06
p23431_i0,-0.006980824209496414,0.00152203634986709
p23432_i0,-0.0006141978537248917,3.297419005252843e-05
p23433_i0,-0.0005459891940860226,8.551119652461257e-05
p23434_i0,-0.00018021646258017406,0.0001041359506717049
p23436_i0,0.0036610890852975717,0.00019900807124451577
p23437_i0,-0.005513665608738135,0.00024194784491562052
p23438_i0,0.0004374047176216188,2.134117504670364e-05
p23439_i0,0.010367740673356605,0.0003326278458577651
p23440_i0,0.00039184364916319283,6.119714060723387e-05
p23442_i0,-0.019662566040630294,0.0014844280534544894
p23443_i0,0.0018407309269298036,9.329071649287992e-05
p23444_i0,0.021930236593250496,0.0011175554868717908
p23445_i0,0.03075139295871907,0.0012114471696588972
p23446_i0,0.08512078473019256,0.002986980169352802
p23447_i0,0.00179110602763448,0.00046380243812379747
p23448_i0,-0.016254229319648778,0.0018817739185139142
p23449_i0,-0.04919261311959201,0.002047736921056759
p23450_i0,0.0020864444207174607,8.539161075168948e-05
p23460_i0,8.780013364863698e-05,2.5507457230366468e-05
p23461_i0,-5.2104273359455e-05,2.3327716214818415e-05
p23462_i0,-2.946224562604644e-06,9.990203852794048e-06
p23463_i0,-2.6455575436396403e-06,1.4731474655070126e-06
p23464_i0,0.0001363155240176015,3.4401328663864744e-05
p23465_i0,-2.400621099802692e-07,4.664751125166172e-06
p23466_i0,1.7515595614118523e-05,6.4443583496917685e-06
p23467_i0,8.094653057332776e-06,1.0362609877089702e-05
p23468_i0,-2.931107381616016e-06,1.653555533646767e-06
p23469_i0,-2.4221174513398105e-06,2.6301805195373086e-06
p23470_i0,-0.00010162812878198963,9.468675947151639e-05
p23471_i0,0.005078703584795393,0.0012511196311396067
p23472_i0,2.9673561939910096e-05,8.023616154460625e-06
p23473_i0,-5.602431367641324e-06,2.1942921282833195e-06
p23474_i0,1.9993237168318262e-05,3.07326106885812e-05
p23475_i0,-3.2153116819032597e-06,5.856392386216601e-06
p23476_i0,-4.193145206267551e-07,2.762955788657221e-06
p23477_i0,-7.963183612260824e-07,8.433956235238238e-07
p23478_i0,1.7017438824418074e-05,3.208830398096699e-06
p23479_i0,0.023749975968172948,0.004242041072332318
p23480_i0,-0.0003205878238721544,5.216163796699367e-05
p23481_i0,1.6018987932966172e-08,2.7504282643891656e-09
p23482_i0,0.00023187286259082022,0.00010453137899393796
p23483_i0,8.629867366753772e-05,2.4222843325050163e-05
p23484_i0,0.0001324904025531371,8.050306487846347e-05
p23485_i0,1.5247572393242736e-05,1.1559547620835477e-05
p23486_i0,-3.3036210042646714e-05,7.716584596108374e-06
p23487_i0,0.00250539921524352,0.00030423899210737067
p23488_i0,-1.1095141454778076e-09,1.8250785269533173e-09
p23489_i0,6.671228889651261e-05,9.156337549002847e-05
p23490_i0,-0.00012019477092854195,3.519525963162704e-05
p23491_i0,5.4423880499989745e-06,9.239881327520008e-06
p23492_i0,0.0001177329369147587,1.018640736219157e-05
p23493_i0,-3.302548892742227e-05,7.734616494685142e-06
p23494_i0,0.00033039147064895365,0.00014370729140982314
p23495_i0,-4.969458027123384e-08,1.1335958570578529e-08
p23496_i0,-0.0006322484453599961,9.74328221677882e-05
p23497_i0,-0.0002047224125258182,4.6413637231182654e-05
p23498_i0,3.894216394017396e-05,1.5494807388021302e-05
p23499_i0,0.00040427522871743914,2.5930467892694144e-05
p23500_i0,0.00013506545400619724,1.8088424375421963e-05
p23501_i0,-0.0003447977970390253,0.00012384648818755773
p23502_i0,-3.0478837303422325e-08,3.419113244299848e-09
p23503_i0,-0.007631893979171797,0.0003687595467507252
p23504_i0,0.00040101365906882423,2.1146652871167912e-05
p23505_i0,0.001672872640730509,5.588481999022529e-05
p23506_i0,0.0015045574153829408,4.532595530854711e-05
p23507_i0,-0.0005893318284897863,2.231694654189217e-05
p23508_i0,0.00013823252038220902,4.140846383630059e-05
p23509_i0,-7.266603140597493e-08,5.187672619374301e-09
p23510_i0,-0.002031234267258792,0.00011011141508647449
p23511_i0,-0.0008957452035375007,3.485484434454381e-05
p23512_i0,-0.0009313622500934629,3.3696340233724065e-05
p23513_i0,-0.0002985239671129195,1.3194180811414104e-05
p23514_i0,0.00013750941860719553,6.609404697199877e-06
p23515_i0,-0.0003912275891513582,6.522476490504359e-05
p23516_i0,-1.5665967851442203e-07,6.381819566643607e-09
p23517_i0,-0.0006933602079795402,3.158817580975541e-05
p23518_i0,2.4277616510075295e-06,5.367995290386091e-06
p23519_i0,0.0001821503351010767,1.3419959917880868e-05
p23520_i0,-0.0017683514936264514,5.4855940342412006e-05
p23521_i0,-0.0004505734391669978,1.5961235584268925e-05
p23522_i0,-8.945109531453996e-05,1.612167863547186e-05
p23523_i0,-3.647015455816663e-06,1.062457058056484e-07
p23524_i0,0.003533365827198025,0.00013030740926027722
p23525_i0,-0.0009630035688956595,2.945323991069406e-05
p23526_i0,-0.0034697120450667422,0.00010863493817198871
p23527_i0,0.008925650905656092,0.00028382508871021493
p23528_i0,0.001750820491097559,5.492594955949423e-05
p23529_i0,-0.0004779293424381287,5.1685636225696906e-05
p23530_i0,3.0160729025324347e-05,8.970541543629523e-07
p23531_i0,0.0349529846575821,0.0010206172173244869
p23532_i0,0.0061572942216531,0.00017387955663163837
p23533_i0,0.012773928943863753,0.00038558089710665297
p23534_i0,0.013903755482611007,0.00040652085983803135
p23535_i0,0.000796202747122285,2.8778860744903305e-05
p23536_i0,0.00014759383708920018,1.274171616348922e-05
p23537_i0,-1.39002511714922e-05,4.702524962602745e-07
p23538_i0,0.0020229984142926187,7.686481349640049e-05
p23539_i0,0.002359770610324359,7.736204957603068e-05
p23540_i0,0.003043452883788427,0.00010126589067425599
p23541_i0,0.0016526984122684396,6.0287080369066356e-05
p23542_i0,0.0008029833576156448,2.4743303534056546e-05
p23543_i0,3.975184917099407e-06,3.7522546032791493e-06
p23544_i0,-5.321664580858626e-06,1.8410559809541029e-07
p23545_i0,0.0017767577240279356,5.731274812768832e-05
p23546_i0,-0.0004606666361279971,1.5477916725749952e-05
p23547_i0,0.0012693668136348631,4.069270814053003e-05
p23548_i0,0.0006710406189323105,2.2502125018051852e-05
p23549_i0,0.0004817110524744792,1.4830402434414532e-05
p23550_i0,3.476527163788555e-05,9.522523807171989e-06
p23551_i0,-1.0710878836084932e-06,6.194087100447561e-08
p23552_i0,0.00029106695608112777,2.3430925058459732e-05
p23553_i0,-0.0002852014903387238,2.0393781081961157e-05
p23554_i0,0.00021198512156009726,1.2527560845320984e-05
p23555_i0,-0.0003892046974263603,2.1911582067697522e-05
p23556_i0,9.323307536165491e-05,5.6948827829956244e-06
p23557_i0,-2.1331052827298498e-05,4.409831726266854e-06
p23558_i0,3.874753510073822e-06,2.8600056707573495e-07
p23559_i0,-0.00200022285999839,0.0001436620372696837
p23560_i0,0.00022810175118418338,4.603751064300406e-05
p23561_i0,-0.00027179530497647444,3.6741425370212306e-05
p23562_i0,0.0017412050341701125,0.00011463477911612933
p23563_i0,-0.0004417402290028218,3.2309119991616996e-05
p23564_i0,-4.8869652393868626e-05,8.910570582881215e-06
p23565_i0,7.047630721718551e-06,5.772903809785011e-07
p23566_i0,4.3472566881260005e-05,3.2255727048530926e-05
p23567_i0,-0.00048288521031388876,8.472835125673459e-05
p23568_i0,0.0005906837178089469,5.434487976053218e-05
p23569_i0,0.0006171746677417371,5.237644312833931e-05
p23570_i0,0.00021572249399769074,1.4342335908769264e-05
p23571_i0,-3.1938112600498625e-05,1.1129639287980119e-05
p23572_i0,3.626678037120889e-05,1.9482157000185666e-06
p23573_i0,0.0017551958508673481,0.0001454234315283333
p23574_i0,-5.89175884583885e-05,2.2253922336091256e-05
p23575_i0,0.00017307952663738813,1.2662824382687714e-05
p23576_i0,0.002419252189999317,0.00013123993617898485
p23577_i0,0.00019556777119100443,1.0170131928938483e-05
p23578_i0,-4.2804171611105825e-05,1.365685377244113e-05
