pathway_name,sage_value,sage_value_sd
Aromatic amino acids,5.151364651470579e-05,8.279916069242152e-06
Branched-chain amino acids,0.0019495630363025168,0.00011684852148988071
Chylomicrons and extremely large VLDL (particle diameters from 75 nm upwards),0.00392213580303981,0.00023544344913309926
IDL (average diameter 28.6 nm),-6.420927142456655e-05,0.0007726791978747463
Large HDL (average diameter 12.1 nm),0.0005880248970304231,0.0002605849046697644
Large LDL (average diameter 25.5 nm),0.007774935836833523,0.0031813412247819655
Large VLDL (average diameter 53.6 nm),0.006942994099272642,0.0004402717058765036
Medium HDL (average diameter 10.9 nm),0.006205836779173171,0.0007321795806447127
Medium LDL (average diameter 23 nm),0.0019427716006338658,0.0008702865126563568
Medium VLDL (average diameter 44.5 nm),0.009498797283274345,0.000913643775599762
Small HDL (average diameter 8.7 nm),0.003252230709096877,0.00021051392895786997
Small LDL (average diameter 18.7 nm),-0.0002784011063067871,0.00014973062242478824
Small VLDL (average diameter 36.8 nm),0.005459362396504396,0.0004889211237276769
Very large HDL (average diameter 14.3 nm),0.00050361070233163,0.0001785508773702335
Very large VLDL (average diameter 64 nm),-0.0014303217547964276,9.871867290495418e-05
Very small VLDL (average diameter 31.3 nm),0.00815018508098614,0.0006919718833427672
p23400_i0,-0.0022312865695962697,0.0007900763560569502
p23401_i0,-0.0008115005591316136,0.000827388423467733
p23402_i0,-0.0006276000350303343,0.00017240869314352975
p23403_i0,0.004304746562061269,0.000346565355635989
p23404_i0,0.019699146766792366,0.0025180972389888256
p23405_i0,0.004737829473609076,0.0014250036787647501
p23406_i0,-0.002411683636563468,0.0010751206796705023
p23407_i0,0.018728516143857243,0.000861415644391674
p23408_i0,0.02000798090319914,0.0010569537270047292
p23409_i0,-0.0021099148616279383,0.00011936504278838096
p23410_i0,-0.0004420451426244722,2.7708661556013573e-05
p23411_i0,-0.0027968606658854006,0.00024728443341436675
p23412_i0,0.0069144831310821095,0.0004648069812282711
p23413_i0,-0.0015237317498190631,0.0001417572433137101
p23414_i0,0.0022019849383356272,0.00018661658409195375
p23415_i0,0.0034673784824987707,0.0033306969001981827
p23416_i0,0.0008983257456918181,0.0001444024551906244
p23417_i0,-2.4626355056674147e-05,0.00020671074506583537
p23418_i0,-0.0007711074899613244,0.00012530278948401388
p23419_i0,-0.0015480078639939319,0.0004504495601357904
p23420_i0,0.00020731426392999524,5.650187957096131e-05
p23421_i0,-0.0006417634783846,4.8971812766743925e-05
p23422_i0,-0.0006663769418798091,7.698552356043746e-05
p23423_i0,-0.03827271005520725,0.004028473962689304
p23424_i0,0.07229103379067876,0.0036574608139796193
p23425_i0,0.0013557856751760045,0.0017437698416650142
p23426_i0,0.00983629764824262,0.0010804897447238941
p23427_i0,1.7931173515139507e-05,1.4413922575186466e-06
p23428_i0,-9.350671228632121e-07,6.623141274050605e-08
p23429_i0,-9.83495718606969e-07,3.7053806533595625e-07
p23430_i0,-4.579518195091214e-06,9.003229965166896e-07
p23431_i0,-0.02666133702058639,0.0015985640548842246
p23432_i0,-0.00042755647004044753,0.0002413983133270326
p23433_i0,0.0018497897672706371,0.00021383121608887427
p23434_i0,0.02634850902481984,0.0018015537719072744
p23436_i0,0.0034045815634974317,0.00030502043481336514
p23437_i0,0.01704344485981294,0.0011854290340146843
p23438_i0,0.0004199167766796044,6.306735116039441e-05
p23439_i0,-0.0008035612203140619,0.00039594127069205294
p23440_i0,0.0007141233124958843,8.398979803586928e-05
p23442_i0,0.06861597847236008,0.003560798021616184
p23443_i0,0.0009791299765679372,0.00033656965538603987
p23444_i0,0.05052979274908326,0.002290558994321076
p23445_i0,0.11498363752009454,0.006261398085000169
p23446_i0,0.1300416914693844,0.006914165804171374
p23447_i0,-0.08007071851935266,0.004338895052544534
p23448_i0,-0.06014413547339701,0.004129775233086162
p23449_i0,0.05311246487133747,0.003327219461284754
p23450_i0,0.003643023287890596,0.00024696960477833856
p23460_i0,0.0007862030683161547,9.12561460438431e-05
p23461_i0,0.000300350688339904,4.971660507492929e-05
p23462_i0,-5.864447075226131e-05,1.320363651232961e-05
p23463_i0,2.589268182961371e-05,4.413763013271254e-06
p23470_i0,0.034150770777081896,0.0040151805907314075
p23471_i0,0.1005089863325631,0.005242062776715477
p23472_i0,3.9683929411599136e-06,8.040037162033993e-06
p23473_i0,2.5278013583454254e-05,3.7153143768189698e-06
p23474_i0,0.0006750067934744412,0.00010552679594923764
p23475_i0,-1.5849650719505373e-05,1.3401542618449885e-05
p23476_i0,4.5152949365558425e-06,3.5373591866925614e-06
p23477_i0,-4.611479117508314e-06,1.5667064204782517e-06
p23478_i0,-2.150061090227466e-05,4.166558394533723e-06
p23479_i0,0.17991481661401348,0.008964777394866145
p23480_i0,0.0020078726252733036,0.0001151174226137252
