pathway_name,sage_value,sage_value_sd
Aromatic amino acids,0.0011351121704845071,0.0001366000145726059
Branched-chain amino acids,0.3059080770857861,0.01160323944129314
Chylomicrons and extremely large VLDL (particle diameters from 75 nm upwards),-0.03183353170830193,0.002628058802682975
IDL (average diameter 28.6 nm),0.16054361598751002,0.012203862255758879
Large HDL (average diameter 12.1 nm),-0.03665574929797089,0.006644222938746298
Large LDL (average diameter 25.5 nm),0.5152559434560146,0.023119322670480776
Large VLDL (average diameter 53.6 nm),-0.28000871258174653,0.014102842747077815
Medium HDL (average diameter 10.9 nm),-0.097418512798454,0.012721907482544193
Medium LDL (average diameter 23 nm),-0.14355322997181283,0.007766417660565047
Medium VLDL (average diameter 44.5 nm),-0.5037749528725071,0.02652088476884592
Small HDL (average diameter 8.7 nm),-0.10389557046646264,0.007562071416216428
Small LDL (average diameter 18.7 nm),0.07660673620708587,0.0036426488421830447
Small VLDL (average diameter 36.8 nm),-0.16695387372976944,0.01021967827155569
Very large HDL (average diameter 14.3 nm),-0.014093642451125704,0.0018842566441692658
Very large VLDL (average diameter 64 nm),-0.06130172709721662,0.0034832556020590435
Very small VLDL (average diameter 31.3 nm),-0.029333403304593532,0.0021603003368354887
p23400_i0,0.040066003477087116,0.006643779161379896
p23401_i0,0.15488175378342134,0.007571425901311949
p23402_i0,-0.08418701264643676,0.004615641288519281
p23403_i0,-0.2605383386995387,0.016743722904504595
p23404_i0,-0.055766931632308184,0.002223156685695053
p23405_i0,0.2673288872150905,0.01193428010350531
p23406_i0,-0.10742102360678132,0.013948076065153274
p23407_i0,0.05011157717989125,0.005089080579240199
p23408_i0,-0.10960001237828385,0.007897698169055873
p23409_i0,0.026095694195726278,0.0016692057991271182
p23410_i0,0.020155739387682163,0.0011916942495468488
p23411_i0,-0.06121919044690262,0.003524420919286321
p23412_i0,-0.06123171911321553,0.004528510394456089
p23413_i0,-0.03680692314197639,0.0015378867888935438
p23414_i0,-0.0506733322302963,0.006167460033312515
p23415_i0,-0.1815123586193962,0.012898584657446154
p23416_i0,-0.1430226470151997,0.008105468671905635
p23417_i0,-0.044373211882806435,0.001805148482621411
p23418_i0,-0.044655467759454996,0.007433981760093721
p23419_i0,-0.008415224080816372,0.0018231865644651782
p23420_i0,-0.0735104832369372,0.004682650274132354
p23421_i0,0.03772466859445175,0.001965923554079097
p23422_i0,-0.019343714613804623,0.0016433567464976824
p23423_i0,-0.622987421310188,0.022756888889561445
p23424_i0,-0.8816902957541736,0.0424582956650673
p23425_i0,-0.2126483010711091,0.010065728058219009
p23426_i0,-0.21750800424079325,0.02095827897398572
p23427_i0,-0.0009534879256299571,5.3539521680744315e-05
p23428_i0,-5.214130404669544e-06,2.8028420075776886e-07
p23429_i0,-2.050400924016997e-05,1.8788924586675635e-06
p23430_i0,-0.00022776999453554987,1.6284574519575982e-05
p23431_i0,0.22799173175538634,0.014982048010665848
p23432_i0,-0.003506742786254317,0.0013252900111279308
p23433_i0,0.012285753079277373,0.002510858850212565
p23434_i0,0.2339935233850523,0.01307927220100544
p23436_i0,0.19048606780612376,0.010239594420241789
p23437_i0,0.49500111500454075,0.025840035636151254
p23438_i0,-0.06150317248603286,0.003951092987805469
p23439_i0,-0.0961134748905237,0.005343704401886837
p23440_i0,-0.07059546448020948,0.0060615979911837
p23442_i0,1.1616083784124456,0.04521197272973218
p23443_i0,-0.016884151561741646,0.0015314775199078484
p23444_i0,0.08672726602470765,0.0054689467784756925
p23445_i0,-0.18308015132476282,0.004947373405003846
p23446_i0,-0.00820505786950911,0.009485159088138809
p23447_i0,-1.0149243845481302,0.058621375391575525
p23448_i0,1.6252687562620944,0.08006046171475621
p23449_i0,1.4355099769831003,0.05214527129450276
p23450_i0,0.006116136686750848,0.0008147585159437371
p23460_i0,-0.008557385535297737,0.0016204203997507837
p23461_i0,0.11150882655929839,0.006121348511667142
p23462_i0,0.009515344938007639,0.0012946937766423999
p23463_i0,-0.0001234054082545854,3.9839046921920745e-05
p23470_i0,-0.014771531634057112,0.0030474246362582127
p23471_i0,7.843537853137542e-05,0.0010825947499745125
p23472_i0,-0.001829962469087217,0.0004522717317220584
p23473_i0,0.0007721684591549369,4.210050478076558e-05
p23474_i0,0.005235840668081476,0.0005799643457530679
p23475_i0,0.0004385382573241752,0.00022907697766072114
p23476_i0,-0.0007781819830921186,0.00012985784606705478
p23477_i0,-0.0005892398787044492,7.736777051142614e-05
p23478_i0,0.00027942281290992664,8.021390573524403e-05
p23479_i0,0.024053800589973993,0.002790119412432542
p23480_i0,-0.019015370288235713,0.023345224968378687
